content_id,creator_id,category_id,content_title,duration_seconds,published_at,content_status,visibility,quality_score
V00012189,C001138,CAT02,生活内容012189,102,2026-07-04 01:58:51,published,public,0.8046
V00012190,C000411,CAT02,生活内容012190,99,2026-02-26 03:44:52,published,public,0.6086
V00012191,C001022,CAT09,时尚内容012191,89,2026-03-19 18:11:24,published,public,0.6297
V00012192,C000259,CAT05,体育内容012192,28,2026-06-19 22:45:17,published,public,0.7273
V00012193,C001561,CAT06,游戏内容012193,159,2026-06-01 04:33:23,published,public,0.4511
V00012194,C001337,CAT09,时尚内容012194,137,2026-03-02 09:39:25,published,public,0.481
V00012195,C000104,CAT09,时尚内容012195,13,2026-01-16 23:16:05,published,public,0.5214
V00012196,C001781,CAT05,体育内容012196,77,2026-06-06 18:33:49,published,public,0.7199
V00012197,C001187,CAT11,科技内容012197,84,2026-02-02 19:13:39,published,public,0.6609
V00012198,C000305,CAT02,生活内容012198,70,2026-08-11 11:32:02,published,public,0.7478
V00012199,C000399,CAT05,体育内容012199,33,2026-07-16 19:33:20,published,public,0.6825
V00012200,C000976,CAT07,音乐内容012200,65,2026-05-29 11:36:54,published,public,0.7838
V00012201,C000664,CAT03,美食内容012201,163,2026-04-15 06:01:02,published,public,0.2257
V00012202,C000472,CAT05,体育内容012202,121,2026-01-14 00:54:22,published,public,0.7214
V00012203,C000895,CAT01,搞笑内容012203,133,2026-05-22 20:03:38,published,public,0.4984
V00012204,C001244,CAT03,美食内容012204,180,2026-05-19 01:14:01,published,public,0.6766
V00012205,C000916,CAT04,知识内容012205,177,2026-08-07 18:13:59,published,public,0.8059
V00012206,C001214,CAT10,亲子内容012206,97,2026-08-19 00:35:19,published,public,0.5435
V00012207,C000060,CAT05,体育内容012207,67,2026-03-08 00:17:17,published,public,0.7347
V00012208,C000452,CAT11,科技内容012208,53,2026-03-28 10:56:18,published,public,0.7318
V00012209,C000742,CAT12,影视内容012209,11,2026-01-15 17:29:08,published,public,0.6034
V00012210,C000807,CAT05,体育内容012210,169,2026-06-17 12:58:47,published,public,0.3271
V00012211,C000865,CAT05,体育内容012211,168,2026-05-13 01:48:31,published,public,0.08
V00012212,C000500,CAT05,体育内容012212,175,2026-08-26 13:22:02,published,public,0.6288
V00012213,C000753,CAT04,知识内容012213,148,2026-08-05 10:31:13,published,public,0.7833
V00012214,C001177,CAT02,生活内容012214,16,2026-02-09 00:14:41,published,public,0.3238
V00012215,C001129,CAT11,科技内容012215,146,2026-08-17 04:51:08,published,public,0.583
V00012216,C000039,CAT03,美食内容012216,107,2026-02-10 07:08:01,published,public,0.5511
V00012217,C000377,CAT01,搞笑内容012217,101,2026-06-03 02:41:00,published,public,0.5921
V00012218,C001189,CAT08,旅行内容012218,160,2026-08-13 13:48:57,published,public,0.5017
V00012219,C000951,CAT09,时尚内容012219,85,2026-03-31 06:23:26,published,public,0.7129
V00012220,C001429,CAT04,知识内容012220,36,2026-03-19 11:07:50,published,public,0.4804
V00012221,C001458,CAT12,影视内容012221,99,2026-02-07 00:26:19,published,public,0.6851
V00012222,C000827,CAT02,生活内容012222,145,2026-03-17 01:19:47,published,public,0.5549
V00012223,C000654,CAT02,生活内容012223,172,2026-06-06 03:36:02,published,public,0.9502
V00012224,C000999,CAT11,科技内容012224,169,2026-01-10 04:47:55,published,public,0.7069
V00012225,C001707,CAT02,生活内容012225,18,2026-07-11 10:17:42,published,public,0.8537
V00012226,C000010,CAT09,时尚内容012226,45,2026-02-28 22:36:00,published,public,0.5476
V00012227,C000520,CAT07,音乐内容012227,151,2026-04-05 14:43:55,published,public,0.1627
V00012228,C001683,CAT08,旅行内容012228,111,2026-05-18 00:07:41,published,public,0.4822
V00012229,C001779,CAT10,亲子内容012229,108,2026-08-09 04:42:02,published,public,0.4332
V00012230,C000049,CAT06,游戏内容012230,147,2026-04-27 06:57:49,published,public,0.4665
V00012231,C000753,CAT04,知识内容012231,42,2026-07-23 17:05:35,published,public,0.6766
V00012232,C001731,CAT03,美食内容012232,153,2026-03-04 12:08:26,published,public,0.5194
V00012233,C001009,CAT07,音乐内容012233,106,2026-01-11 18:14:28,published,public,0.4323
V00012234,C000983,CAT09,时尚内容012234,110,2026-01-04 17:28:14,published,public,0.5279
V00012235,C000172,CAT11,科技内容012235,15,2026-07-13 23:09:09,published,public,0.4834
V00012236,C000205,CAT12,影视内容012236,114,2026-05-16 06:27:44,published,public,0.968
V00012237,C000449,CAT01,搞笑内容012237,145,2026-01-20 10:27:24,published,public,0.5397
V00012238,C000064,CAT06,游戏内容012238,113,2026-04-11 10:02:34,published,public,0.6679
V00012239,C000454,CAT12,影视内容012239,114,2026-07-19 01:08:50,published,public,0.2817
V00012240,C001015,CAT09,时尚内容012240,160,2026-06-17 12:50:34,published,public,0.8603
V00012241,C000080,CAT01,搞笑内容012241,36,2026-04-10 02:24:28,published,public,0.4654
V00012242,C000878,CAT12,影视内容012242,12,2026-08-27 11:06:59,published,public,0.5433
V00012243,C000402,CAT02,生活内容012243,136,2026-04-22 11:58:11,published,public,0.562
V00012244,C000890,CAT05,体育内容012244,68,2026-04-25 21:47:46,published,public,0.6346
V00012245,C001675,CAT07,音乐内容012245,107,2026-08-16 23:08:35,published,public,0.6633
V00012246,C001678,CAT12,影视内容012246,108,2026-05-18 06:02:17,published,public,0.7897
V00012247,C000892,CAT02,生活内容012247,72,2026-07-19 16:13:25,published,public,0.2727
V00012248,C000132,CAT05,体育内容012248,166,2026-06-03 10:40:14,published,public,0.7106
V00012249,C000893,CAT10,亲子内容012249,109,2026-02-08 16:01:12,published,public,0.537
V00012250,C001436,CAT11,科技内容012250,95,2026-03-03 00:15:05,published,public,0.7963
V00012251,C000131,CAT03,美食内容012251,97,2026-08-25 13:17:01,published,public,0.893
V00012252,C000075,CAT01,搞笑内容012252,152,2026-03-04 23:01:57,published,public,0.3405
V00012253,C000321,CAT08,旅行内容012253,21,2026-04-19 06:58:21,published,public,0.4991
V00012254,C000712,CAT02,生活内容012254,70,2026-07-02 16:30:49,published,public,0.4652
V00012255,C001374,CAT08,旅行内容012255,55,2026-01-08 00:22:46,published,public,0.5289
V00012256,C001204,CAT02,生活内容012256,123,2026-05-05 14:29:45,published,public,0.6569
V00012257,C000193,CAT04,知识内容012257,166,2026-05-30 07:16:36,published,public,0.8459
V00012258,C001270,CAT03,美食内容012258,119,2026-04-10 03:34:16,published,public,0.6187
V00012259,C001205,CAT07,音乐内容012259,115,2026-06-29 09:04:34,published,public,0.5892
V00012260,C001613,CAT11,科技内容012260,172,2026-08-23 01:29:20,published,public,0.5968
V00012261,C001115,CAT02,生活内容012261,104,2026-05-14 14:25:50,published,public,0.3983
V00012262,C000662,CAT04,知识内容012262,53,2026-05-14 16:04:26,published,public,0.7469
V00012263,C001679,CAT10,亲子内容012263,52,2026-05-01 05:02:58,published,public,0.4634
V00012264,C000120,CAT03,美食内容012264,79,2026-08-11 01:55:54,published,public,0.6095
V00012265,C000386,CAT07,音乐内容012265,124,2026-06-03 11:12:49,published,public,0.5805
V00012266,C000823,CAT11,科技内容012266,35,2026-07-27 18:35:24,published,public,0.7831
V00012267,C001083,CAT10,亲子内容012267,83,2026-05-08 02:13:40,published,public,0.4177
V00012268,C000123,CAT02,生活内容012268,9,2026-04-16 03:10:35,published,public,0.7589
V00012269,C000057,CAT04,知识内容012269,9,2026-06-26 19:01:00,published,public,0.6463
V00012270,C001235,CAT07,音乐内容012270,34,2026-06-29 07:55:47,published,public,0.485
V00012271,C001040,CAT12,影视内容012271,88,2026-08-16 16:09:04,published,public,0.6269
V00012272,C000547,CAT09,时尚内容012272,112,2026-01-01 06:13:25,published,public,0.6353
V00012273,C000318,CAT10,亲子内容012273,11,2026-01-07 12:11:38,published,public,0.9255
V00012274,C000129,CAT03,美食内容012274,88,2026-02-03 13:57:49,published,public,0.5962
V00012275,C001281,CAT08,旅行内容012275,140,2026-04-01 12:54:37,published,public,0.5812
V00012276,C000639,CAT10,亲子内容012276,67,2026-07-30 07:28:30,published,public,0.4819
V00012277,C000246,CAT02,生活内容012277,141,2026-02-10 03:21:21,published,public,0.5928
V00012278,C001107,CAT07,音乐内容012278,101,2026-05-16 02:01:10,published,public,0.4816
V00012279,C001287,CAT12,影视内容012279,133,2026-07-02 17:40:00,published,public,0.4623
V00012280,C000486,CAT03,美食内容012280,96,2026-02-21 02:47:22,published,public,0.4306
V00012281,C000175,CAT05,体育内容012281,162,2026-07-30 18:30:14,published,public,0.5507
V00012282,C001350,CAT01,搞笑内容012282,170,2026-01-10 12:55:02,published,public,0.8369
V00012283,C000030,CAT01,搞笑内容012283,29,2026-03-17 13:38:53,published,public,0.3198
V00012284,C001696,CAT03,美食内容012284,30,2026-05-07 12:19:42,removed,public,0.6783
V00012285,C000593,CAT04,知识内容012285,8,2026-03-15 04:52:05,published,public,0.5896
V00012286,C001707,CAT02,生活内容012286,131,2026-08-01 23:20:52,published,public,0.6951
V00012287,C000862,CAT05,体育内容012287,135,2026-06-05 00:36:25,published,public,0.4264
V00012288,C000293,CAT11,科技内容012288,102,2026-04-28 13:05:49,published,public,0.6761
V00012289,C001353,CAT01,搞笑内容012289,102,2026-02-27 10:16:13,published,public,0.4869
V00012290,C001238,CAT04,知识内容012290,107,2026-07-01 16:18:34,published,public,0.4782
V00012291,C000227,CAT05,体育内容012291,65,2026-04-22 18:44:50,published,public,0.5833
V00012292,C000079,CAT05,体育内容012292,111,2026-04-15 07:25:08,published,public,0.7568
V00012293,C000588,CAT02,生活内容012293,30,2026-08-02 01:32:47,published,public,0.5642
V00012294,C001624,CAT03,美食内容012294,146,2026-04-20 17:17:42,published,public,0.4331
V00012295,C001426,CAT07,音乐内容012295,29,2026-05-17 22:23:15,published,public,0.8109
V00012296,C001701,CAT09,时尚内容012296,180,2026-08-05 08:49:32,published,public,0.6777
V00012297,C001562,CAT12,影视内容012297,151,2026-07-17 19:59:43,published,public,0.6508
V00012298,C001796,CAT01,搞笑内容012298,129,2026-04-15 20:34:46,published,public,0.68
V00012299,C000442,CAT04,知识内容012299,165,2026-05-14 16:51:38,published,public,0.5329
V00012300,C001551,CAT08,旅行内容012300,155,2026-04-22 14:49:47,published,public,0.9181
V00012301,C000748,CAT06,游戏内容012301,128,2026-01-02 15:06:14,published,public,0.7535
V00012302,C000648,CAT02,生活内容012302,86,2026-07-02 02:00:46,published,public,0.7276
V00012303,C001085,CAT04,知识内容012303,69,2026-07-17 00:51:52,published,public,0.99
V00012304,C000507,CAT08,旅行内容012304,114,2026-05-17 22:11:04,published,public,0.5645
V00012305,C000134,CAT11,科技内容012305,45,2026-05-19 08:16:13,published,public,0.7091
V00012306,C000585,CAT06,游戏内容012306,88,2026-01-17 11:51:21,published,public,0.3502
V00012307,C000845,CAT02,生活内容012307,54,2026-04-24 06:28:52,published,public,0.4909
V00012308,C001004,CAT06,游戏内容012308,120,2026-08-05 22:54:41,published,public,0.7501
V00012309,C001137,CAT01,搞笑内容012309,179,2026-05-09 00:17:17,published,public,0.6253
V00012310,C000524,CAT02,生活内容012310,17,2026-08-16 09:44:17,published,public,0.582
V00012311,C001415,CAT09,时尚内容012311,33,2026-06-19 23:47:47,published,public,0.4651
V00012312,C000098,CAT05,体育内容012312,24,2026-05-14 23:24:34,published,public,0.3567
V00012313,C000558,CAT12,影视内容012313,28,2026-02-23 05:22:43,published,public,0.1272
V00012314,C001288,CAT06,游戏内容012314,160,2026-06-18 11:18:25,published,public,0.3479
V00012315,C000167,CAT07,音乐内容012315,15,2026-05-17 10:34:28,published,public,0.8107
V00012316,C001452,CAT05,体育内容012316,139,2026-06-13 16:39:28,published,public,0.3925
V00012317,C000963,CAT08,旅行内容012317,156,2026-07-18 16:24:23,published,public,0.355
V00012318,C001794,CAT09,时尚内容012318,54,2026-04-30 20:24:19,published,public,0.5578
V00012319,C001177,CAT02,生活内容012319,11,2026-03-12 12:11:21,published,public,0.3679
V00012320,C001529,CAT11,科技内容012320,176,2026-02-10 02:41:26,published,public,0.3641
V00012321,C000888,CAT07,音乐内容012321,151,2026-03-14 06:01:09,published,public,0.7559
V00012322,C001147,CAT02,生活内容012322,139,2026-08-13 09:18:35,published,public,0.2786
V00012323,C001509,CAT02,生活内容012323,152,2026-03-02 18:00:00,published,public,0.3117
V00012324,C000018,CAT03,美食内容012324,112,2026-08-24 23:19:59,published,public,0.7499
V00012325,C000352,CAT09,时尚内容012325,146,2026-06-27 12:27:56,published,public,0.6439
V00012326,C001363,CAT03,美食内容012326,135,2026-05-23 00:48:52,published,public,0.8727
V00012327,C001665,CAT10,亲子内容012327,87,2026-07-28 05:46:19,published,public,0.678
V00012328,C000584,CAT02,生活内容012328,115,2026-03-20 20:39:33,published,public,0.597
V00012329,C000601,CAT07,音乐内容012329,64,2026-03-11 05:31:14,published,public,0.7372
V00012330,C000204,CAT11,科技内容012330,16,2026-05-04 01:07:19,published,public,0.6679
V00012331,C000826,CAT11,科技内容012331,39,2026-03-02 15:19:00,published,public,0.6053
V00012332,C001204,CAT02,生活内容012332,123,2026-04-24 03:29:31,published,public,0.8883
V00012333,C001666,CAT06,游戏内容012333,54,2026-08-08 19:47:21,published,public,0.6023
V00012334,C001641,CAT06,游戏内容012334,176,2026-03-29 00:34:09,published,public,0.5572
V00012335,C001010,CAT07,音乐内容012335,110,2026-07-05 01:17:02,published,public,0.9584
V00012336,C000158,CAT03,美食内容012336,100,2026-08-26 15:11:27,published,public,0.2693
V00012337,C001359,CAT10,亲子内容012337,83,2026-02-23 21:54:27,published,public,0.7828
V00012338,C001453,CAT12,影视内容012338,103,2026-04-09 23:08:14,published,public,0.6464
V00012339,C000216,CAT01,搞笑内容012339,122,2026-06-18 12:14:10,published,public,0.8481
V00012340,C000479,CAT12,影视内容012340,116,2026-06-11 23:26:28,published,public,0.7199
V00012341,C000046,CAT01,搞笑内容012341,155,2026-08-20 03:51:57,published,public,0.4636
V00012342,C001305,CAT01,搞笑内容012342,53,2026-04-01 22:19:59,published,public,0.7225
V00012343,C000672,CAT04,知识内容012343,160,2026-03-19 17:55:43,published,public,0.4557
V00012344,C001417,CAT07,音乐内容012344,84,2026-07-24 11:54:02,published,public,0.8503
V00012345,C000318,CAT10,亲子内容012345,95,2026-08-02 22:14:27,published,public,0.4927
V00012346,C000292,CAT09,时尚内容012346,39,2026-04-14 00:31:58,published,public,0.7005
V00012347,C001377,CAT01,搞笑内容012347,59,2026-08-14 06:36:06,published,public,0.6587
V00012348,C001098,CAT05,体育内容012348,172,2026-07-11 09:02:05,removed,public,0.2727
V00012349,C001769,CAT09,时尚内容012349,23,2026-03-19 12:15:43,published,public,0.5653
V00012350,C001293,CAT05,体育内容012350,31,2026-07-31 19:46:23,published,public,0.6652
V00012351,C001168,CAT11,科技内容012351,74,2026-08-23 19:56:37,published,public,0.7516
V00012352,C000489,CAT07,音乐内容012352,36,2026-07-16 07:29:30,published,public,0.7253
V00012353,C000618,CAT02,生活内容012353,158,2026-07-21 19:22:52,published,public,0.6783
V00012354,C001707,CAT02,生活内容012354,35,2026-06-12 09:21:04,published,public,0.6098
V00012355,C000932,CAT11,科技内容012355,88,2026-02-07 02:21:42,published,public,0.7344
V00012356,C001227,CAT08,旅行内容012356,138,2026-08-09 12:16:03,published,public,0.5386
V00012357,C001280,CAT06,游戏内容012357,52,2026-07-27 11:37:32,published,public,0.3452
V00012358,C000802,CAT12,影视内容012358,147,2026-04-25 11:57:01,published,public,0.5975
V00012359,C001117,CAT07,音乐内容012359,95,2026-06-12 20:42:14,published,public,0.6808
V00012360,C000645,CAT03,美食内容012360,127,2026-05-15 05:18:50,published,public,0.6012
V00012361,C000180,CAT06,游戏内容012361,28,2026-07-23 10:20:37,published,public,0.4874
V00012362,C000715,CAT06,游戏内容012362,95,2026-04-13 08:42:47,published,public,0.5815
V00012363,C001385,CAT11,科技内容012363,61,2026-08-12 03:46:12,published,public,0.676
V00012364,C000262,CAT07,音乐内容012364,26,2026-04-20 17:02:56,published,public,0.5101
V00012365,C000029,CAT06,游戏内容012365,28,2026-04-26 16:35:05,published,public,0.5029
V00012366,C000260,CAT08,旅行内容012366,42,2026-05-22 17:24:12,published,public,0.5155
V00012367,C000156,CAT11,科技内容012367,103,2026-05-02 17:43:23,published,public,0.591
V00012368,C001227,CAT08,旅行内容012368,10,2026-05-05 10:06:31,published,public,0.5764
V00012369,C000031,CAT12,影视内容012369,52,2026-05-03 01:52:55,published,public,0.4566
V00012370,C001725,CAT05,体育内容012370,138,2026-04-23 07:59:12,published,public,0.9376
V00012371,C000907,CAT05,体育内容012371,92,2026-03-30 16:48:14,published,public,0.3822
V00012372,C000910,CAT06,游戏内容012372,174,2026-06-07 05:41:27,published,public,0.3508
V00012373,C000442,CAT04,知识内容012373,96,2026-02-24 03:43:47,published,public,0.6445
V00012374,C000778,CAT10,亲子内容012374,41,2026-06-04 20:17:25,published,public,0.7648
V00012375,C001143,CAT06,游戏内容012375,19,2026-03-03 20:16:39,published,public,0.2007
V00012376,C000983,CAT09,时尚内容012376,26,2026-04-13 08:35:45,published,public,0.8558
V00012377,C000276,CAT12,影视内容012377,66,2026-01-02 18:31:32,published,public,0.6026
V00012378,C000836,CAT07,音乐内容012378,168,2026-04-09 20:43:36,published,public,0.76
V00012379,C000384,CAT12,影视内容012379,85,2026-07-15 15:03:28,published,public,0.5395
V00012380,C001602,CAT08,旅行内容012380,121,2026-04-06 04:06:31,published,public,0.6338
