snapshot_id,user_id,snapshot_date,lifecycle_stage,active_days,days_since_last_active,engagement_score
LCS00008722,U0008722,2026-08-28,流失用户,4,31,0.0836
LCS00008723,U0008723,2026-08-28,新用户,5,1,0.4253
LCS00008724,U0008724,2026-08-28,沉默用户,5,9,0.1175
LCS00008725,U0008725,2026-08-28,活跃用户,13,1,0.2244
LCS00008726,U0008726,2026-08-28,流失用户,3,166,0.2437
LCS00008727,U0008727,2026-08-28,流失用户,0,225,0.0543
LCS00008728,U0008728,2026-08-28,活跃用户,9,1,0.3857
LCS00008729,U0008729,2026-08-28,活跃用户,13,5,0.4345
LCS00008730,U0008730,2026-08-28,活跃用户,15,4,0.2467
LCS00008731,U0008731,2026-08-28,流失用户,11,48,0.4481
LCS00008732,U0008732,2026-08-28,沉默用户,8,8,0.3465
LCS00008733,U0008733,2026-08-28,活跃用户,5,2,0.1913
LCS00008734,U0008734,2026-08-28,活跃用户,11,1,0.5222
LCS00008735,U0008735,2026-08-28,活跃用户,14,1,0.5374
LCS00008736,U0008736,2026-08-28,活跃用户,6,6,0.4805
LCS00008737,U0008737,2026-08-28,活跃用户,6,0,0.4939
LCS00008738,U0008738,2026-08-28,活跃用户,9,1,0.3061
LCS00008739,U0008739,2026-08-28,活跃用户,3,1,0.5436
LCS00008740,U0008740,2026-08-28,流失用户,4,115,0.4723
LCS00008741,U0008741,2026-08-28,沉默用户,10,15,0.3439
LCS00008742,U0008742,2026-08-28,活跃用户,11,4,0.3031
LCS00008743,U0008743,2026-08-28,沉默用户,2,10,0.0825
LCS00008744,U0008744,2026-08-28,流失用户,2,38,0.5092
LCS00008745,U0008745,2026-08-28,流失用户,4,148,0.4762
LCS00008746,U0008746,2026-08-28,新用户,1,0,0.3195
LCS00008747,U0008747,2026-08-28,沉默用户,15,11,0.181
LCS00008748,U0008748,2026-08-28,流失用户,2,81,0.1957
LCS00008749,U0008749,2026-08-28,流失用户,3,155,0.316
LCS00008750,U0008750,2026-08-28,活跃用户,6,0,0.3662
LCS00008751,U0008751,2026-08-28,沉默用户,2,10,0.05
LCS00008752,U0008752,2026-08-28,沉默用户,6,24,0.3789
LCS00008753,U0008753,2026-08-28,流失用户,5,54,0.5756
LCS00008754,U0008754,2026-08-28,活跃用户,15,4,0.0911
LCS00008755,U0008755,2026-08-28,活跃用户,15,1,0.3542
LCS00008756,U0008756,2026-08-28,流失用户,5,54,0.4751
LCS00008757,U0008757,2026-08-28,沉默用户,1,21,0.27
LCS00008758,U0008758,2026-08-28,活跃用户,3,5,0.2733
LCS00008759,U0008759,2026-08-28,活跃用户,4,6,0.1816
LCS00008760,U0008760,2026-08-28,流失用户,1,174,0.354
LCS00008761,U0008761,2026-08-28,新用户,2,1,0.4572
LCS00008762,U0008762,2026-08-28,沉默用户,7,14,0.5333
LCS00008763,U0008763,2026-08-28,活跃用户,4,6,0.243
LCS00008764,U0008764,2026-08-28,沉默用户,9,17,0.1054
LCS00008765,U0008765,2026-08-28,活跃用户,6,0,0.3313
LCS00008766,U0008766,2026-08-28,活跃用户,7,3,0.2691
LCS00008767,U0008767,2026-08-28,活跃用户,4,0,0.2805
LCS00008768,U0008768,2026-08-28,沉默用户,14,8,0.3218
LCS00008769,U0008769,2026-08-28,沉默用户,4,21,0.3653
LCS00008770,U0008770,2026-08-28,沉默用户,16,8,0.4321
LCS00008771,U0008771,2026-08-28,流失用户,1,180,0.2009
LCS00008772,U0008772,2026-08-28,沉默用户,9,10,0.5578
LCS00008773,U0008773,2026-08-28,流失用户,2,65,0.216
LCS00008774,U0008774,2026-08-28,流失用户,4,36,0.4239
LCS00008775,U0008775,2026-08-28,活跃用户,15,2,0.0985
LCS00008776,U0008776,2026-08-28,流失用户,8,46,0.4499
LCS00008777,U0008777,2026-08-28,沉默用户,4,9,0.2457
LCS00008778,U0008778,2026-08-28,沉默用户,2,20,0.1184
LCS00008779,U0008779,2026-08-28,沉默用户,4,10,0.213
LCS00008780,U0008780,2026-08-28,沉默用户,11,20,0.4618
LCS00008781,U0008781,2026-08-28,沉默用户,10,12,0.3195
LCS00008782,U0008782,2026-08-28,流失用户,13,46,0.2177
LCS00008783,U0008783,2026-08-28,流失用户,2,33,0.1594
LCS00008784,U0008784,2026-08-28,流失用户,3,110,0.0614
LCS00008785,U0008785,2026-08-28,新用户,7,0,0.2662
LCS00008786,U0008786,2026-08-28,活跃用户,16,0,0.4493
LCS00008787,U0008787,2026-08-28,活跃用户,4,1,0.1045
LCS00008788,U0008788,2026-08-28,沉默用户,12,12,0.1758
LCS00008789,U0008789,2026-08-28,沉默用户,3,21,0.0695
LCS00008790,U0008790,2026-08-28,流失用户,2,32,0.2598
LCS00008791,U0008791,2026-08-28,活跃用户,2,6,0.3838
LCS00008792,U0008792,2026-08-28,流失用户,13,42,0.3123
LCS00008793,U0008793,2026-08-28,沉默用户,10,29,0.0728
LCS00008794,U0008794,2026-08-28,沉默用户,14,23,0.1652
LCS00008795,U0008795,2026-08-28,活跃用户,12,7,0.292
LCS00008796,U0008796,2026-08-28,活跃用户,4,3,0.4552
LCS00008797,U0008797,2026-08-28,沉默用户,6,12,0.3445
LCS00008798,U0008798,2026-08-28,流失用户,2,44,0.3512
LCS00008799,U0008799,2026-08-28,活跃用户,9,7,0.3466
LCS00008800,U0008800,2026-08-28,活跃用户,3,2,0.2783
LCS00008801,U0008801,2026-08-28,沉默用户,12,25,0.1356
LCS00008802,U0008802,2026-08-28,流失用户,1,166,0.527
LCS00008803,U0008803,2026-08-28,流失用户,4,32,0.303
LCS00008804,U0008804,2026-08-28,沉默用户,11,20,0.144
LCS00008805,U0008805,2026-08-28,沉默用户,2,23,0.2031
LCS00008806,U0008806,2026-08-28,沉默用户,8,16,0.4846
LCS00008807,U0008807,2026-08-28,沉默用户,4,12,0.3768
LCS00008808,U0008808,2026-08-28,活跃用户,17,7,0.4732
LCS00008809,U0008809,2026-08-28,流失用户,2,176,0.3123
LCS00008810,U0008810,2026-08-28,活跃用户,3,3,0.3635
LCS00008811,U0008811,2026-08-28,沉默用户,11,15,0.1419
LCS00008812,U0008812,2026-08-28,活跃用户,4,1,0.0966
LCS00008813,U0008813,2026-08-28,流失用户,6,106,0.4534
LCS00008814,U0008814,2026-08-28,沉默用户,10,10,0.3079
LCS00008815,U0008815,2026-08-28,活跃用户,7,4,0.3605
LCS00008816,U0008816,2026-08-28,流失用户,3,49,0.3764
LCS00008817,U0008817,2026-08-28,活跃用户,12,3,0.1119
LCS00008818,U0008818,2026-08-28,流失用户,3,41,0.572
LCS00008819,U0008819,2026-08-28,流失用户,5,32,0.1815
LCS00008820,U0008820,2026-08-28,活跃用户,8,1,0.2908
LCS00008821,U0008821,2026-08-28,沉默用户,18,13,0.3525
LCS00008822,U0008822,2026-08-28,流失用户,0,209,0.1809
LCS00008823,U0008823,2026-08-28,活跃用户,4,5,0.1925
LCS00008824,U0008824,2026-08-28,活跃用户,13,3,0.2508
LCS00008825,U0008825,2026-08-28,活跃用户,14,1,0.4487
LCS00008826,U0008826,2026-08-28,流失用户,1,188,0.1232
LCS00008827,U0008827,2026-08-28,流失用户,2,60,0.4588
LCS00008828,U0008828,2026-08-28,活跃用户,3,1,0.5186
LCS00008829,U0008829,2026-08-28,新用户,3,0,0.4091
LCS00008830,U0008830,2026-08-28,沉默用户,9,10,0.3199
LCS00008831,U0008831,2026-08-28,沉默用户,6,29,0.4766
LCS00008832,U0008832,2026-08-28,流失用户,3,50,0.3162
LCS00008833,U0008833,2026-08-28,沉默用户,10,23,0.4132
LCS00008834,U0008834,2026-08-28,沉默用户,12,15,0.1067
LCS00008835,U0008835,2026-08-28,流失用户,1,96,0.1169
LCS00008836,U0008836,2026-08-28,沉默用户,13,12,0.2338
LCS00008837,U0008837,2026-08-28,沉默用户,10,8,0.33
LCS00008838,U0008838,2026-08-28,流失用户,2,72,0.1696
LCS00008839,U0008839,2026-08-28,活跃用户,13,3,0.2796
LCS00008840,U0008840,2026-08-28,流失用户,5,33,0.3228
LCS00008841,U0008841,2026-08-28,流失用户,2,79,0.05
LCS00008842,U0008842,2026-08-28,活跃用户,8,6,0.1512
LCS00008843,U0008843,2026-08-28,沉默用户,17,14,0.4687
LCS00008844,U0008844,2026-08-28,活跃用户,13,6,0.308
LCS00008845,U0008845,2026-08-28,沉默用户,11,25,0.0871
LCS00008846,U0008846,2026-08-28,活跃用户,11,1,0.2133
LCS00008847,U0008847,2026-08-28,活跃用户,16,6,0.2812
LCS00008848,U0008848,2026-08-28,沉默用户,8,10,0.444
LCS00008849,U0008849,2026-08-28,流失用户,2,53,0.424
LCS00008850,U0008850,2026-08-28,沉默用户,3,9,0.5679
LCS00008851,U0008851,2026-08-28,沉默用户,10,19,0.2038
LCS00008852,U0008852,2026-08-28,流失用户,4,34,0.2406
LCS00008853,U0008853,2026-08-28,沉默用户,14,14,0.05
LCS00008854,U0008854,2026-08-28,活跃用户,3,0,0.3107
LCS00008855,U0008855,2026-08-28,沉默用户,6,9,0.3493
LCS00008856,U0008856,2026-08-28,流失用户,0,208,0.2531
LCS00008857,U0008857,2026-08-28,活跃用户,4,3,0.273
LCS00008858,U0008858,2026-08-28,流失用户,6,59,0.5268
LCS00008859,U0008859,2026-08-28,沉默用户,7,24,0.3122
LCS00008860,U0008860,2026-08-28,流失用户,3,37,0.3327
LCS00008861,U0008861,2026-08-28,沉默用户,13,30,0.4988
LCS00008862,U0008862,2026-08-28,活跃用户,12,1,0.1349
LCS00008863,U0008863,2026-08-28,流失用户,4,38,0.4321
LCS00008864,U0008864,2026-08-28,沉默用户,5,25,0.3143
LCS00008865,U0008865,2026-08-28,活跃用户,12,0,0.3727
LCS00008866,U0008866,2026-08-28,活跃用户,6,2,0.3767
LCS00008867,U0008867,2026-08-28,新用户,0,0,0.4233
LCS00008868,U0008868,2026-08-28,沉默用户,3,16,0.182
LCS00008869,U0008869,2026-08-28,流失用户,1,144,0.4527
LCS00008870,U0008870,2026-08-28,活跃用户,16,1,0.2592
LCS00008871,U0008871,2026-08-28,流失用户,3,52,0.3186
LCS00008872,U0008872,2026-08-28,活跃用户,8,2,0.3407
LCS00008873,U0008873,2026-08-28,流失用户,7,118,0.4846
LCS00008874,U0008874,2026-08-28,流失用户,11,34,0.4089
LCS00008875,U0008875,2026-08-28,活跃用户,5,7,0.0696
LCS00008876,U0008876,2026-08-28,活跃用户,17,3,0.3884
LCS00008877,U0008877,2026-08-28,沉默用户,17,16,0.2799
LCS00008878,U0008878,2026-08-28,沉默用户,1,23,0.05
LCS00008879,U0008879,2026-08-28,沉默用户,8,8,0.2393
LCS00008880,U0008880,2026-08-28,活跃用户,12,0,0.4243
LCS00008881,U0008881,2026-08-28,活跃用户,6,0,0.3518
LCS00008882,U0008882,2026-08-28,沉默用户,4,29,0.4479
LCS00008883,U0008883,2026-08-28,流失用户,8,31,0.2728
LCS00008884,U0008884,2026-08-28,流失用户,15,37,0.1529
LCS00008885,U0008885,2026-08-28,活跃用户,14,6,0.05
LCS00008886,U0008886,2026-08-28,活跃用户,12,6,0.1852
LCS00008887,U0008887,2026-08-28,流失用户,1,108,0.2817
LCS00008888,U0008888,2026-08-28,新用户,3,0,0.3018
LCS00008889,U0008889,2026-08-28,活跃用户,14,0,0.4731
LCS00008890,U0008890,2026-08-28,沉默用户,16,8,0.374
LCS00008891,U0008891,2026-08-28,活跃用户,4,2,0.1401
LCS00008892,U0008892,2026-08-28,沉默用户,9,19,0.1851
LCS00008893,U0008893,2026-08-28,活跃用户,14,2,0.2757
LCS00008894,U0008894,2026-08-28,活跃用户,8,0,0.4737
LCS00008895,U0008895,2026-08-28,新用户,1,6,0.4661
LCS00008896,U0008896,2026-08-28,活跃用户,4,0,0.5029
LCS00008897,U0008897,2026-08-28,活跃用户,8,7,0.3883
LCS00008898,U0008898,2026-08-28,活跃用户,12,6,0.1875
LCS00008899,U0008899,2026-08-28,活跃用户,7,0,0.3126
LCS00008900,U0008900,2026-08-28,流失用户,1,115,0.1175
LCS00008901,U0008901,2026-08-28,沉默用户,12,10,0.4828
LCS00008902,U0008902,2026-08-28,沉默用户,14,18,0.5121
LCS00008903,U0008903,2026-08-28,沉默用户,7,12,0.4149
LCS00008904,U0008904,2026-08-28,活跃用户,6,7,0.1829
LCS00008905,U0008905,2026-08-28,沉默用户,4,17,0.3295
LCS00008906,U0008906,2026-08-28,沉默用户,13,8,0.471
LCS00008907,U0008907,2026-08-28,流失用户,6,33,0.537
LCS00008908,U0008908,2026-08-28,新用户,2,0,0.1431
LCS00008909,U0008909,2026-08-28,流失用户,11,54,0.2915
LCS00008910,U0008910,2026-08-28,活跃用户,7,3,0.3747
LCS00008911,U0008911,2026-08-28,沉默用户,11,10,0.3548
LCS00008912,U0008912,2026-08-28,沉默用户,4,25,0.0887
LCS00008913,U0008913,2026-08-28,活跃用户,12,6,0.4078
LCS00008914,U0008914,2026-08-28,沉默用户,11,17,0.24
LCS00008915,U0008915,2026-08-28,流失用户,7,63,0.3736
LCS00008916,U0008916,2026-08-28,活跃用户,11,6,0.4761
LCS00008917,U0008917,2026-08-28,流失用户,1,172,0.3396
LCS00008918,U0008918,2026-08-28,沉默用户,14,12,0.2316
LCS00008919,U0008919,2026-08-28,流失用户,3,44,0.2071
LCS00008920,U0008920,2026-08-28,活跃用户,18,5,0.5763
LCS00008921,U0008921,2026-08-28,活跃用户,2,6,0.4994
LCS00008922,U0008922,2026-08-28,活跃用户,11,2,0.1128
LCS00008923,U0008923,2026-08-28,沉默用户,8,18,0.4519
LCS00008924,U0008924,2026-08-28,沉默用户,5,17,0.2784
LCS00008925,U0008925,2026-08-28,沉默用户,1,25,0.1412
LCS00008926,U0008926,2026-08-28,流失用户,0,76,0.0518
LCS00008927,U0008927,2026-08-28,沉默用户,8,16,0.3057
LCS00008928,U0008928,2026-08-28,流失用户,0,214,0.1158
LCS00008929,U0008929,2026-08-28,沉默用户,11,17,0.3804
LCS00008930,U0008930,2026-08-28,活跃用户,15,1,0.0605
LCS00008931,U0008931,2026-08-28,活跃用户,16,4,0.3769
LCS00008932,U0008932,2026-08-28,沉默用户,7,17,0.1762
LCS00008933,U0008933,2026-08-28,活跃用户,4,7,0.2168
LCS00008934,U0008934,2026-08-28,沉默用户,1,9,0.4335
LCS00008935,U0008935,2026-08-28,活跃用户,8,0,0.2855
LCS00008936,U0008936,2026-08-28,沉默用户,1,18,0.2774
LCS00008937,U0008937,2026-08-28,活跃用户,5,2,0.4154
LCS00008938,U0008938,2026-08-28,沉默用户,7,19,0.4874
LCS00008939,U0008939,2026-08-28,沉默用户,10,19,0.423
LCS00008940,U0008940,2026-08-28,流失用户,6,42,0.3378
LCS00008941,U0008941,2026-08-28,沉默用户,11,9,0.4557
LCS00008942,U0008942,2026-08-28,流失用户,4,51,0.1936
LCS00008943,U0008943,2026-08-28,活跃用户,7,1,0.5353
LCS00008944,U0008944,2026-08-28,活跃用户,7,0,0.3836
LCS00008945,U0008945,2026-08-28,沉默用户,13,16,0.3621
LCS00008946,U0008946,2026-08-28,沉默用户,12,21,0.4266
LCS00008947,U0008947,2026-08-28,流失用户,3,122,0.3541
LCS00008948,U0008948,2026-08-28,沉默用户,6,11,0.5063
LCS00008949,U0008949,2026-08-28,沉默用户,9,8,0.2762
LCS00008950,U0008950,2026-08-28,沉默用户,2,27,0.4189
LCS00008951,U0008951,2026-08-28,活跃用户,3,1,0.3104
LCS00008952,U0008952,2026-08-28,流失用户,3,125,0.3502
LCS00008953,U0008953,2026-08-28,流失用户,6,40,0.1561
LCS00008954,U0008954,2026-08-28,流失用户,3,133,0.2338
LCS00008955,U0008955,2026-08-28,活跃用户,4,1,0.2695
LCS00008956,U0008956,2026-08-28,沉默用户,7,24,0.4434
LCS00008957,U0008957,2026-08-28,流失用户,3,54,0.0705
LCS00008958,U0008958,2026-08-28,流失用户,3,47,0.1069
LCS00008959,U0008959,2026-08-28,流失用户,4,34,0.544
LCS00008960,U0008960,2026-08-28,活跃用户,7,1,0.0821
LCS00008961,U0008961,2026-08-28,流失用户,1,59,0.0504
LCS00008962,U0008962,2026-08-28,沉默用户,9,18,0.2436
LCS00008963,U0008963,2026-08-28,活跃用户,14,2,0.3002
LCS00008964,U0008964,2026-08-28,沉默用户,4,10,0.501
LCS00008965,U0008965,2026-08-28,活跃用户,9,3,0.1348
LCS00008966,U0008966,2026-08-28,沉默用户,11,8,0.24
LCS00008967,U0008967,2026-08-28,活跃用户,12,1,0.3051
LCS00008968,U0008968,2026-08-28,活跃用户,13,7,0.05
LCS00008969,U0008969,2026-08-28,活跃用户,9,0,0.3542
LCS00008970,U0008970,2026-08-28,流失用户,5,63,0.2671
LCS00008971,U0008971,2026-08-28,沉默用户,4,18,0.3681
LCS00008972,U0008972,2026-08-28,活跃用户,9,7,0.05
LCS00008973,U0008973,2026-08-28,沉默用户,3,22,0.4989
LCS00008974,U0008974,2026-08-28,沉默用户,14,9,0.3631
LCS00008975,U0008975,2026-08-28,活跃用户,7,1,0.5517
LCS00008976,U0008976,2026-08-28,活跃用户,5,0,0.0847
LCS00008977,U0008977,2026-08-28,沉默用户,9,8,0.261
LCS00008978,U0008978,2026-08-28,流失用户,2,105,0.4201
LCS00008979,U0008979,2026-08-28,流失用户,8,71,0.627
LCS00008980,U0008980,2026-08-28,活跃用户,7,0,0.258
LCS00008981,U0008981,2026-08-28,活跃用户,7,0,0.2516
LCS00008982,U0008982,2026-08-28,活跃用户,12,1,0.2721
LCS00008983,U0008983,2026-08-28,沉默用户,7,12,0.3216
LCS00008984,U0008984,2026-08-28,活跃用户,8,0,0.4459
LCS00008985,U0008985,2026-08-28,流失用户,2,42,0.3272
LCS00008986,U0008986,2026-08-28,流失用户,6,117,0.4122
LCS00008987,U0008987,2026-08-28,活跃用户,9,0,0.2944
LCS00008988,U0008988,2026-08-28,活跃用户,8,4,0.1793
LCS00008989,U0008989,2026-08-28,沉默用户,0,11,0.0621
LCS00008990,U0008990,2026-08-28,活跃用户,13,6,0.1181
LCS00008991,U0008991,2026-08-28,沉默用户,6,17,0.3709
LCS00008992,U0008992,2026-08-28,沉默用户,8,30,0.1091
LCS00008993,U0008993,2026-08-28,沉默用户,4,19,0.3146
LCS00008994,U0008994,2026-08-28,沉默用户,5,11,0.4092
LCS00008995,U0008995,2026-08-28,沉默用户,6,23,0.1743
LCS00008996,U0008996,2026-08-28,活跃用户,7,1,0.1047
LCS00008997,U0008997,2026-08-28,活跃用户,8,4,0.3628
LCS00008998,U0008998,2026-08-28,沉默用户,2,11,0.4712
LCS00008999,U0008999,2026-08-28,沉默用户,8,8,0.4174
LCS00009000,U0009000,2026-08-28,沉默用户,11,14,0.4266
LCS00009001,U0009001,2026-08-28,活跃用户,13,0,0.3545
LCS00009002,U0009002,2026-08-28,流失用户,4,33,0.4592
LCS00009003,U0009003,2026-08-28,活跃用户,5,3,0.2568
LCS00009004,U0009004,2026-08-28,活跃用户,11,1,0.161
LCS00009005,U0009005,2026-08-28,流失用户,3,32,0.0793
LCS00009006,U0009006,2026-08-28,活跃用户,2,0,0.1753
LCS00009007,U0009007,2026-08-28,活跃用户,4,1,0.2344
LCS00009008,U0009008,2026-08-28,活跃用户,9,0,0.3074
LCS00009009,U0009009,2026-08-28,沉默用户,13,8,0.425
LCS00009010,U0009010,2026-08-28,活跃用户,1,3,0.3331
LCS00009011,U0009011,2026-08-28,沉默用户,15,8,0.2691
LCS00009012,U0009012,2026-08-28,沉默用户,11,11,0.1601
LCS00009013,U0009013,2026-08-28,沉默用户,1,25,0.1616
LCS00009014,U0009014,2026-08-28,沉默用户,6,23,0.1191
LCS00009015,U0009015,2026-08-28,沉默用户,9,12,0.2277
LCS00009016,U0009016,2026-08-28,沉默用户,4,10,0.3752
LCS00009017,U0009017,2026-08-28,沉默用户,9,8,0.2399
LCS00009018,U0009018,2026-08-28,流失用户,2,153,0.4224
LCS00009019,U0009019,2026-08-28,流失用户,1,112,0.05
LCS00009020,U0009020,2026-08-28,沉默用户,5,13,0.5667
LCS00009021,U0009021,2026-08-28,活跃用户,9,0,0.2255
LCS00009022,U0009022,2026-08-28,活跃用户,6,0,0.2623
LCS00009023,U0009023,2026-08-28,流失用户,4,99,0.3516
LCS00009024,U0009024,2026-08-28,活跃用户,10,6,0.2851
LCS00009025,U0009025,2026-08-28,沉默用户,12,16,0.4036
LCS00009026,U0009026,2026-08-28,流失用户,11,33,0.4026
LCS00009027,U0009027,2026-08-28,沉默用户,4,17,0.2627
LCS00009028,U0009028,2026-08-28,沉默用户,14,24,0.2981
LCS00009029,U0009029,2026-08-28,流失用户,2,36,0.2778
LCS00009030,U0009030,2026-08-28,沉默用户,2,16,0.3777
LCS00009031,U0009031,2026-08-28,活跃用户,15,2,0.3849
LCS00009032,U0009032,2026-08-28,沉默用户,11,15,0.3216
LCS00009033,U0009033,2026-08-28,沉默用户,12,16,0.3089
LCS00009034,U0009034,2026-08-28,活跃用户,6,7,0.05
LCS00009035,U0009035,2026-08-28,沉默用户,8,13,0.2022
LCS00009036,U0009036,2026-08-28,活跃用户,4,1,0.3521
LCS00009037,U0009037,2026-08-28,沉默用户,17,13,0.3137
LCS00009038,U0009038,2026-08-28,流失用户,8,43,0.4529
LCS00009039,U0009039,2026-08-28,活跃用户,10,6,0.05
LCS00009040,U0009040,2026-08-28,流失用户,2,44,0.4165
LCS00009041,U0009041,2026-08-28,流失用户,2,79,0.2363
LCS00009042,U0009042,2026-08-28,活跃用户,5,3,0.3676
LCS00009043,U0009043,2026-08-28,流失用户,2,202,0.222
LCS00009044,U0009044,2026-08-28,沉默用户,10,9,0.05
LCS00009045,U0009045,2026-08-28,沉默用户,0,22,0.3399
LCS00009046,U0009046,2026-08-28,沉默用户,5,16,0.3066
LCS00009047,U0009047,2026-08-28,流失用户,1,160,0.1822
LCS00009048,U0009048,2026-08-28,活跃用户,9,4,0.2099
LCS00009049,U0009049,2026-08-28,流失用户,2,89,0.306
LCS00009050,U0009050,2026-08-28,流失用户,3,52,0.3559
LCS00009051,U0009051,2026-08-28,流失用户,4,85,0.4947
LCS00009052,U0009052,2026-08-28,活跃用户,16,0,0.4384
LCS00009053,U0009053,2026-08-28,活跃用户,13,5,0.1362
LCS00009054,U0009054,2026-08-28,沉默用户,14,12,0.1949
LCS00009055,U0009055,2026-08-28,新用户,3,1,0.321
LCS00009056,U0009056,2026-08-28,活跃用户,11,6,0.1216
LCS00009057,U0009057,2026-08-28,流失用户,0,134,0.3168
LCS00009058,U0009058,2026-08-28,活跃用户,6,0,0.4748
LCS00009059,U0009059,2026-08-28,流失用户,0,97,0.1978
LCS00009060,U0009060,2026-08-28,活跃用户,15,3,0.5187
LCS00009061,U0009061,2026-08-28,活跃用户,3,3,0.2277
LCS00009062,U0009062,2026-08-28,流失用户,7,43,0.1293
LCS00009063,U0009063,2026-08-28,沉默用户,7,11,0.1654
LCS00009064,U0009064,2026-08-28,活跃用户,7,1,0.3374
LCS00009065,U0009065,2026-08-28,沉默用户,3,10,0.05
LCS00009066,U0009066,2026-08-28,活跃用户,8,0,0.312
LCS00009067,U0009067,2026-08-28,流失用户,6,49,0.05
LCS00009068,U0009068,2026-08-28,沉默用户,5,14,0.2427
LCS00009069,U0009069,2026-08-28,活跃用户,12,1,0.05
LCS00009070,U0009070,2026-08-28,沉默用户,4,29,0.3394
LCS00009071,U0009071,2026-08-28,沉默用户,4,30,0.3889
LCS00009072,U0009072,2026-08-28,沉默用户,5,25,0.6646
LCS00009073,U0009073,2026-08-28,活跃用户,11,0,0.5381
LCS00009074,U0009074,2026-08-28,流失用户,3,130,0.2233
LCS00009075,U0009075,2026-08-28,活跃用户,12,0,0.3569
LCS00009076,U0009076,2026-08-28,沉默用户,13,8,0.4767
LCS00009077,U0009077,2026-08-28,活跃用户,6,0,0.2971
LCS00009078,U0009078,2026-08-28,活跃用户,10,1,0.1192
LCS00009079,U0009079,2026-08-28,活跃用户,6,0,0.2567
LCS00009080,U0009080,2026-08-28,活跃用户,2,5,0.2849
LCS00009081,U0009081,2026-08-28,流失用户,4,68,0.5395
LCS00009082,U0009082,2026-08-28,沉默用户,10,9,0.2915
LCS00009083,U0009083,2026-08-28,流失用户,3,166,0.251
LCS00009084,U0009084,2026-08-28,活跃用户,4,6,0.2521
LCS00009085,U0009085,2026-08-28,流失用户,0,67,0.2723
LCS00009086,U0009086,2026-08-28,活跃用户,14,0,0.4777
LCS00009087,U0009087,2026-08-28,流失用户,2,78,0.288
LCS00009088,U0009088,2026-08-28,活跃用户,10,2,0.0587
LCS00009089,U0009089,2026-08-28,沉默用户,13,9,0.5413
LCS00009090,U0009090,2026-08-28,沉默用户,9,8,0.3672
LCS00009091,U0009091,2026-08-28,活跃用户,7,5,0.4171
LCS00009092,U0009092,2026-08-28,活跃用户,6,6,0.3719
LCS00009093,U0009093,2026-08-28,流失用户,14,35,0.225
LCS00009094,U0009094,2026-08-28,沉默用户,9,11,0.5304
LCS00009095,U0009095,2026-08-28,流失用户,1,151,0.2703
LCS00009096,U0009096,2026-08-28,沉默用户,13,19,0.5284
LCS00009097,U0009097,2026-08-28,活跃用户,10,6,0.3687
LCS00009098,U0009098,2026-08-28,流失用户,7,44,0.3293
LCS00009099,U0009099,2026-08-28,活跃用户,11,3,0.401
LCS00009100,U0009100,2026-08-28,流失用户,6,46,0.1756
