content_metric_id,metric_date,content_id,impressions,play_count,watch_seconds,interaction_count,play_rate,completion_rate
CM00007419,2026-07-18,V00004505,11,5,389,0,0.4545,0.643
CM00007420,2026-03-28,V00010020,8,4,164,0,0.5,0.5694
CM00007421,2026-06-14,V00000941,11,7,112,1,0.6364,0.6957
CM00007422,2026-07-29,V00002365,6,0,0,0,0.0,0.0
CM00007423,2026-01-21,V00007730,10,1,18,1,0.1,0.2857
CM00007424,2026-02-11,V00005747,5,1,45,0,0.2,0.5422
CM00007425,2026-08-16,V00005520,11,7,370,3,0.6364,0.8959
CM00007426,2026-07-30,V00006875,13,6,285,2,0.4615,0.475
CM00007427,2026-02-06,V00002849,10,8,1160,0,0.8,0.8951
CM00007428,2026-05-24,V00001193,11,4,101,0,0.3636,0.6012
CM00007429,2026-04-11,V00003562,4,1,21,0,0.25,0.118
CM00007430,2026-07-29,V00000364,15,7,287,2,0.4667,0.6212
CM00007431,2026-07-28,V00009136,8,3,27,2,0.375,0.6
CM00007432,2026-08-28,V00005347,12,5,189,0,0.4167,0.8591
CM00007433,2026-05-25,V00011919,7,4,266,1,0.5714,0.532
CM00007434,2026-06-24,V00009879,7,2,73,0,0.2857,0.6636
CM00007435,2026-02-07,V00012884,10,3,219,1,0.3,0.4424
CM00007436,2026-08-16,V00012453,8,2,197,0,0.25,0.6567
CM00007437,2026-01-16,V00014954,11,5,67,1,0.4545,0.7882
CM00007438,2026-07-20,V00012689,8,1,19,0,0.125,0.8261
CM00007439,2026-05-10,V00002663,9,4,232,0,0.4444,0.4328
CM00007440,2026-03-27,V00011952,8,6,622,3,0.75,0.9174
CM00007441,2026-08-05,V00007460,11,4,45,1,0.3636,0.4891
CM00007442,2026-06-08,V00000508,7,3,24,1,0.4286,0.7273
CM00007443,2026-04-17,V00006141,16,6,305,0,0.375,0.6124
CM00007444,2026-01-01,V00002694,10,4,281,0,0.4,0.7473
CM00007445,2026-08-28,V00010006,10,3,122,0,0.3,0.2824
CM00007446,2026-06-12,V00012354,11,7,139,2,0.6364,0.5673
CM00007447,2026-07-01,V00000977,10,4,145,2,0.4,0.5577
CM00007448,2026-07-18,V00008771,12,3,204,0,0.25,0.8293
CM00007449,2026-04-12,V00003055,5,2,216,0,0.4,0.7248
CM00007450,2026-02-04,V00006431,11,2,93,0,0.1818,0.5054
CM00007451,2026-02-02,V00000644,11,3,62,1,0.2727,0.4218
CM00007452,2026-04-01,V00005980,8,4,70,0,0.5,0.2652
CM00007453,2026-06-16,V00004224,14,4,246,0,0.2857,0.3576
CM00007454,2026-08-08,V00004789,12,4,21,0,0.3333,0.4773
CM00007455,2026-03-14,V00004462,6,2,54,1,0.3333,0.675
CM00007456,2026-08-28,V00010311,11,6,34,1,0.5455,0.5667
CM00007457,2026-06-05,V00014832,5,1,80,1,0.2,0.5298
CM00007458,2026-05-14,V00013438,8,1,14,0,0.125,0.0952
CM00007459,2026-02-08,V00013195,12,7,450,2,0.5833,0.7563
CM00007460,2026-07-07,V00013270,9,4,22,1,0.4444,0.5
CM00007461,2026-04-24,V00006946,11,5,90,0,0.4545,0.5294
CM00007462,2026-03-26,V00004927,8,2,181,0,0.25,0.6074
CM00007463,2026-03-30,V00006994,13,4,281,0,0.3077,0.4532
CM00007464,2026-05-15,V00014228,8,3,217,0,0.375,0.4019
CM00007465,2026-07-14,V00011939,14,5,142,0,0.3571,0.6927
CM00007466,2026-02-22,V00000007,12,4,126,1,0.3333,0.8289
CM00007467,2026-07-25,V00008680,10,5,488,0,0.5,0.8133
CM00007468,2026-08-06,V00013829,4,2,23,0,0.5,0.8214
CM00007469,2026-05-25,V00001463,8,2,5,0,0.25,0.061
CM00007470,2026-05-14,V00008363,8,2,120,0,0.25,0.5825
CM00007471,2026-01-22,V00008746,6,4,125,1,0.6667,0.9191
CM00007472,2026-01-15,V00006110,6,2,79,1,0.3333,0.3435
CM00007473,2026-05-21,V00013239,11,3,292,2,0.2727,0.7664
CM00007474,2026-07-27,V00005908,3,1,50,0,0.3333,0.5319
CM00007475,2026-03-02,V00000101,10,2,116,0,0.2,0.4833
CM00007476,2026-08-28,V00003728,12,5,181,0,0.4167,0.4114
CM00007477,2026-06-22,V00003119,8,4,115,0,0.5,0.7188
CM00007478,2026-08-05,V00007430,14,5,278,1,0.3571,0.4212
CM00007479,2026-07-31,V00001938,12,5,159,1,0.4167,0.5782
CM00007480,2026-08-06,V00000889,10,5,228,1,0.5,0.5124
CM00007481,2026-06-19,V00012692,14,3,300,1,0.2143,1.0
CM00007482,2026-07-12,V00007711,11,4,266,0,0.3636,0.4375
CM00007483,2026-07-05,V00010161,12,5,196,2,0.4167,0.5521
CM00007484,2026-06-15,V00010779,7,3,34,0,0.4286,0.4359
CM00007485,2026-06-27,V00011174,8,1,75,0,0.125,0.7576
CM00007486,2026-07-16,V00002640,12,5,443,1,0.4167,0.5469
CM00007487,2026-05-25,V00000210,14,2,35,0,0.1429,0.108
CM00007488,2026-07-17,V00000793,8,1,27,0,0.125,0.4091
CM00007489,2026-07-03,V00001395,7,3,195,0,0.4286,0.4392
CM00007490,2026-03-06,V00009735,7,3,162,0,0.4286,0.6279
CM00007491,2026-07-22,V00012396,10,4,295,1,0.4,0.8016
CM00007492,2026-03-17,V00009672,11,4,315,1,0.3636,0.7031
CM00007493,2026-04-28,V00010565,9,2,87,0,0.2222,0.3919
CM00007494,2026-06-27,V00007486,10,6,571,1,0.6,0.7155
CM00007495,2026-03-30,V00009527,11,4,381,0,0.3636,0.635
CM00007496,2026-08-15,V00009175,8,1,6,0,0.125,0.1
CM00007497,2026-08-17,V00009459,8,2,78,1,0.25,0.4432
CM00007498,2026-05-26,V00002015,12,4,171,0,0.3333,0.45
CM00007499,2026-03-12,V00000668,9,3,265,0,0.3333,0.6448
CM00007500,2026-06-16,V00004504,10,2,38,1,0.2,0.7037
CM00007501,2026-01-28,V00011889,10,5,242,0,0.5,0.7934
CM00007502,2026-08-10,V00014615,5,1,51,0,0.2,0.3778
CM00007503,2026-04-17,V00011867,6,3,69,2,0.5,0.7931
CM00007504,2026-02-01,V00002056,14,7,412,1,0.5,0.4059
CM00007505,2026-04-15,V00001935,3,0,0,0,0.0,0.0
CM00007506,2026-07-17,V00007839,14,6,531,1,0.4286,0.5861
CM00007507,2026-06-22,V00002693,14,8,796,2,0.5714,0.7713
CM00007508,2026-01-16,V00009235,12,3,124,0,0.25,0.3039
CM00007509,2026-08-09,V00010980,10,2,87,2,0.2,0.2719
CM00007510,2026-08-27,V00011466,8,2,59,0,0.25,0.3352
CM00007511,2026-05-16,V00005348,11,2,74,2,0.1818,0.2824
CM00007512,2026-01-21,V00006181,17,4,49,0,0.2353,0.25
CM00007513,2026-02-07,V00010755,15,6,363,1,0.4,0.555
CM00007514,2026-04-07,V00014279,12,0,0,0,0.0,0.0
CM00007515,2026-02-03,V00004584,10,6,589,0,0.6,0.6544
CM00007516,2026-05-21,V00010999,10,4,146,1,0.4,0.4451
CM00007517,2026-02-27,V00005251,12,5,209,0,0.4167,0.8708
CM00007518,2026-01-01,V00012272,8,1,112,0,0.125,1.0
CM00007519,2026-08-27,V00000237,13,4,136,0,0.3077,0.5
CM00007520,2026-06-08,V00001447,12,2,137,0,0.1667,0.5229
CM00007521,2026-05-22,V00008698,9,4,206,1,0.4444,0.4364
CM00007522,2026-07-13,V00005631,13,5,355,0,0.3846,0.4494
CM00007523,2026-08-03,V00005522,12,4,217,0,0.3333,0.4677
CM00007524,2026-05-04,V00000987,11,3,128,0,0.2727,0.4741
CM00007525,2026-03-17,V00006768,7,3,107,0,0.4286,0.4053
CM00007526,2026-08-25,V00013177,10,3,139,0,0.3,0.3263
CM00007527,2026-03-04,V00011769,6,4,260,1,0.6667,0.8125
CM00007528,2026-06-16,V00006730,11,2,176,0,0.1818,0.5176
CM00007529,2026-07-01,V00007909,12,4,437,0,0.3333,0.764
CM00007530,2026-02-12,V00014865,9,2,240,1,0.2222,0.6857
CM00007531,2026-07-24,V00013317,5,1,7,1,0.2,0.7
CM00007532,2026-01-10,V00003784,6,2,146,0,0.3333,0.5794
CM00007533,2026-05-06,V00011568,11,4,182,0,0.3636,0.5833
CM00007534,2026-02-09,V00012020,12,2,61,0,0.1667,0.6224
CM00007535,2026-03-20,V00000800,9,2,141,0,0.2222,0.5184
CM00007536,2026-02-23,V00001844,13,7,232,1,0.5385,0.4803
CM00007537,2026-04-13,V00002631,9,3,292,0,0.3333,0.7604
CM00007538,2026-02-01,V00011038,8,3,90,0,0.375,0.6383
CM00007539,2026-05-07,V00010498,8,5,236,1,0.625,0.8138
CM00007540,2026-05-24,V00010571,9,1,102,0,0.1111,0.7183
CM00007541,2026-04-06,V00008574,3,1,42,0,0.3333,0.5455
CM00007542,2026-04-03,V00007732,9,5,376,2,0.5556,0.5785
CM00007543,2026-04-28,V00010989,5,4,269,0,0.8,0.4575
CM00007544,2026-05-28,V00007190,10,4,259,1,0.4,0.3809
CM00007545,2026-06-07,V00005794,8,1,85,0,0.125,0.4802
CM00007546,2026-07-19,V00013575,10,4,229,1,0.4,0.3646
CM00007547,2026-06-28,V00010240,8,1,51,0,0.125,1.0
CM00007548,2026-04-20,V00005975,10,5,455,1,0.5,0.7913
CM00007549,2026-06-07,V00013732,9,3,122,0,0.3333,0.607
CM00007550,2026-08-20,V00008932,13,6,654,1,0.4615,0.6813
CM00007551,2026-03-16,V00008522,10,4,270,0,0.4,0.5973
CM00007552,2026-07-15,V00003768,12,2,71,0,0.1667,0.2052
CM00007553,2026-02-27,V00004213,6,2,90,0,0.3333,0.2647
CM00007554,2026-07-21,V00007248,9,3,138,1,0.3333,0.5823
CM00007555,2026-07-11,V00003155,5,2,141,0,0.4,0.6779
CM00007556,2026-04-18,V00014237,3,2,26,0,0.6667,0.3023
CM00007557,2026-01-22,V00005185,4,4,147,1,1.0,0.5034
CM00007558,2026-07-08,V00014939,6,2,35,0,0.3333,0.6731
CM00007559,2026-04-18,V00004240,9,3,292,2,0.3333,0.5659
CM00007560,2026-07-01,V00007892,6,1,2,0,0.1667,0.1429
CM00007561,2026-04-10,V00002880,6,4,350,1,0.6667,0.7292
CM00007562,2026-02-26,V00003677,10,6,716,2,0.6,0.9109
CM00007563,2026-05-30,V00012995,2,0,0,0,0.0,0.0
CM00007564,2026-08-17,V00005443,9,4,179,0,0.4444,0.5888
CM00007565,2026-03-20,V00002953,8,4,179,0,0.5,0.7458
CM00007566,2026-05-17,V00013982,16,4,199,0,0.25,0.5129
CM00007567,2026-06-28,V00004095,12,5,254,0,0.4167,0.3848
CM00007568,2026-07-17,V00013153,12,6,143,2,0.5,0.5543
CM00007569,2026-05-16,V00011073,6,1,45,0,0.1667,0.4286
CM00007570,2026-06-19,V00000952,1,0,0,0,0.0,0.0
CM00007571,2026-08-06,V00004004,10,3,86,0,0.3,0.3629
CM00007572,2026-07-18,V00001968,10,3,94,1,0.3,0.3643
CM00007573,2026-04-23,V00005279,9,4,377,1,0.4444,0.792
CM00007574,2026-03-23,V00005378,10,5,383,1,0.5,0.6719
CM00007575,2026-07-25,V00004434,10,3,62,0,0.3,0.1667
CM00007576,2026-08-06,V00011680,15,4,161,2,0.2667,0.6389
CM00007577,2026-05-28,V00005213,7,5,105,1,0.7143,0.6562
CM00007578,2026-04-13,V00009304,13,7,73,2,0.5385,0.4345
CM00007579,2026-01-26,V00000363,11,2,109,1,0.1818,0.5093
CM00007580,2026-03-22,V00008701,6,4,281,0,0.6667,0.5758
CM00007581,2026-03-14,V00014924,14,5,285,1,0.3571,0.75
CM00007582,2026-02-21,V00014455,9,6,661,2,0.6667,0.8283
CM00007583,2026-05-22,V00010693,15,5,365,2,0.3333,0.7526
CM00007584,2026-08-05,V00007818,12,4,37,0,0.3333,0.37
CM00007585,2026-03-06,V00004041,11,4,327,1,0.3636,0.6593
CM00007586,2026-07-06,V00008606,8,0,0,0,0.0,0.0
CM00007587,2026-07-28,V00010377,8,2,13,0,0.25,0.5417
CM00007588,2026-06-02,V00010454,11,1,1,0,0.0909,0.0714
CM00007589,2026-03-06,V00012624,10,5,472,0,0.5,0.7492
CM00007590,2026-05-09,V00006622,15,4,344,1,0.2667,0.5
CM00007591,2026-07-16,V00006014,10,4,125,0,0.4,0.279
CM00007592,2026-02-20,V00013029,8,5,357,0,0.625,0.6432
CM00007593,2026-08-24,V00006785,8,2,42,0,0.25,0.4468
CM00007594,2026-02-23,V00012633,8,3,109,1,0.375,0.6606
CM00007595,2026-01-07,V00006253,6,3,82,0,0.5,0.7193
CM00007596,2026-07-20,V00003217,8,2,51,0,0.25,0.5426
CM00007597,2026-08-25,V00002333,8,2,24,0,0.25,0.4444
CM00007598,2026-04-16,V00011982,14,3,293,0,0.2143,0.7181
CM00007599,2026-08-21,V00007401,7,2,163,1,0.2857,0.547
CM00007600,2026-02-03,V00014686,11,2,116,0,0.1818,0.6517
CM00007601,2026-04-11,V00010196,13,3,158,0,0.2308,0.8103
CM00007602,2026-01-31,V00004823,10,5,537,0,0.5,0.6393
CM00007603,2026-07-27,V00004981,9,4,86,0,0.4444,0.2722
CM00007604,2026-03-31,V00014892,4,1,11,0,0.25,0.1692
CM00007605,2026-05-07,V00009757,10,1,6,0,0.1,0.0403
CM00007606,2026-02-23,V00004111,7,1,50,1,0.1429,0.8065
CM00007607,2026-06-18,V00005610,13,8,477,1,0.6154,0.9034
CM00007608,2026-02-06,V00012116,7,0,0,0,0.0,0.0
CM00007609,2026-02-22,V00011259,5,3,314,1,0.6,0.887
CM00007610,2026-08-25,V00006444,10,3,208,2,0.3,0.6797
CM00007611,2026-03-16,V00013420,7,3,35,1,0.4286,0.4321
CM00007612,2026-05-28,V00012795,14,2,54,0,0.1429,0.27
CM00007613,2026-06-22,V00009981,13,4,99,1,0.3077,0.4125
CM00007614,2026-02-27,V00002627,14,8,911,2,0.5714,0.7492
CM00007615,2026-07-28,V00011008,7,2,22,0,0.2857,0.1549
CM00007616,2026-07-25,V00008154,11,3,219,2,0.2727,0.5177
CM00007617,2026-04-17,V00014119,8,2,193,1,0.25,0.6266
CM00007618,2026-05-18,V00013830,7,4,207,0,0.5714,0.3862
CM00007619,2026-05-06,V00005892,9,3,90,0,0.3333,0.6977
CM00007620,2026-04-09,V00006005,11,6,408,0,0.5455,0.5484
CM00007621,2026-06-04,V00012903,4,2,46,1,0.5,0.4792
CM00007622,2026-08-27,V00000581,12,2,101,0,0.1667,0.7113
CM00007623,2026-07-01,V00003776,12,5,278,0,0.4167,0.5398
CM00007624,2026-05-06,V00012786,7,2,140,0,0.2857,0.5303
CM00007625,2026-05-06,V00002580,7,4,118,1,0.5714,0.686
CM00007626,2026-04-01,V00007666,3,1,58,0,0.3333,0.6517
CM00007627,2026-06-07,V00010800,8,2,13,0,0.25,0.2708
CM00007628,2026-03-21,V00001759,8,1,63,0,0.125,0.4846
CM00007629,2026-05-04,V00014797,9,0,0,0,0.0,0.0
CM00007630,2026-08-13,V00000166,7,1,43,0,0.1429,0.3185
CM00007631,2026-02-24,V00010050,11,0,0,0,0.0,0.0
CM00007632,2026-06-27,V00000815,6,3,16,0,0.5,0.5926
CM00007633,2026-02-20,V00009072,9,5,339,0,0.5556,0.5845
CM00007634,2026-01-28,V00010541,11,3,244,0,0.2727,0.7262
CM00007635,2026-06-16,V00003514,5,2,208,0,0.4,0.8739
CM00007636,2026-06-02,V00007469,3,1,64,0,0.3333,0.5378
CM00007637,2026-07-09,V00011588,4,1,65,0,0.25,0.461
CM00007638,2026-08-23,V00007301,6,1,108,0,0.1667,0.6968
CM00007639,2026-03-22,V00009889,9,3,10,0,0.3333,0.4167
CM00007640,2026-06-24,V00001362,10,1,21,0,0.1,0.4375
CM00007641,2026-01-16,V00010436,10,9,106,4,0.9,0.7852
CM00007642,2026-06-12,V00011629,6,2,113,1,0.3333,0.4154
CM00007643,2026-01-10,V00013780,8,1,30,0,0.125,0.6667
CM00007644,2026-07-26,V00003082,11,3,292,1,0.2727,0.5626
CM00007645,2026-07-18,V00006748,13,5,476,0,0.3846,0.8734
CM00007646,2026-05-21,V00008495,13,5,184,1,0.3846,0.5412
CM00007647,2026-08-21,V00005570,6,1,41,0,0.1667,0.6308
CM00007648,2026-04-30,V00000599,9,3,71,0,0.3333,0.6762
CM00007649,2026-05-17,V00000950,9,4,435,1,0.4444,0.725
CM00007650,2026-05-18,V00008801,8,3,180,0,0.375,0.3871
CM00007651,2026-05-09,V00011278,7,3,25,1,0.4286,0.7576
CM00007652,2026-06-17,V00011005,7,1,73,1,0.1429,0.5141
CM00007653,2026-03-07,V00005195,11,1,9,0,0.0909,0.1607
CM00007654,2026-08-06,V00005676,13,7,700,2,0.5385,0.8
CM00007655,2026-05-18,V00000167,12,9,197,0,0.75,0.6438
CM00007656,2026-04-22,V00006294,7,1,146,0,0.1429,0.8957
CM00007657,2026-08-27,V00001420,9,3,51,0,0.3333,0.6538
CM00007658,2026-05-27,V00001070,9,1,60,0,0.1111,0.6316
CM00007659,2026-08-12,V00010359,10,4,129,0,0.4,0.215
CM00007660,2026-05-19,V00010788,9,3,164,0,0.3333,0.4481
CM00007661,2026-08-23,V00004648,9,6,211,0,0.6667,0.5861
CM00007662,2026-05-27,V00011177,8,2,193,0,0.25,0.9747
CM00007663,2026-08-14,V00002948,7,7,376,1,1.0,0.6174
CM00007664,2026-08-26,V00005725,12,0,0,0,0.0,0.0
CM00007665,2026-01-01,V00001683,13,1,15,0,0.0769,0.3191
CM00007666,2026-02-09,V00006071,9,2,304,2,0.2222,0.956
CM00007667,2026-05-29,V00003683,5,1,94,0,0.2,0.5732
CM00007668,2026-07-06,V00012800,12,5,263,1,0.4167,0.7013
CM00007669,2026-05-07,V00006791,8,3,109,0,0.375,0.2137
CM00007670,2026-06-19,V00005204,11,5,460,0,0.4545,0.6133
CM00007671,2026-04-05,V00007220,15,5,118,0,0.3333,0.6378
CM00007672,2026-03-29,V00001415,9,4,633,1,0.4444,0.9709
CM00007673,2026-07-26,V00007325,10,2,99,0,0.2,0.7857
CM00007674,2026-06-20,V00003250,12,4,84,1,0.3333,0.4667
CM00007675,2026-08-23,V00009389,5,0,0,0,0.0,0.0
CM00007676,2026-08-24,V00007619,8,3,254,0,0.375,0.7493
CM00007677,2026-03-05,V00008646,8,5,350,0,0.625,0.5932
CM00007678,2026-05-05,V00010426,7,3,29,1,0.4286,0.537
CM00007679,2026-03-18,V00011225,9,2,104,1,0.2222,0.5361
CM00007680,2026-07-24,V00009407,8,2,9,0,0.25,0.1552
CM00007681,2026-05-05,V00003579,7,5,138,2,0.7143,0.6732
CM00007682,2026-07-28,V00011124,16,5,202,0,0.3125,0.4165
CM00007683,2026-08-24,V00009307,12,4,303,1,0.3333,0.5611
CM00007684,2026-08-08,V00012957,16,2,190,0,0.125,0.9135
CM00007685,2026-02-03,V00014624,9,4,97,2,0.4444,0.5774
CM00007686,2026-04-11,V00007851,4,2,51,0,0.5,0.4722
CM00007687,2026-01-06,V00000211,12,1,29,0,0.0833,0.8788
CM00007688,2026-06-20,V00014463,12,4,45,1,0.3333,0.5625
CM00007689,2026-02-20,V00000093,10,3,240,1,0.3,0.6838
CM00007690,2026-04-27,V00010722,9,5,204,0,0.5556,0.6476
CM00007691,2026-07-20,V00000660,15,1,20,0,0.0667,0.4651
CM00007692,2026-06-06,V00000142,7,4,397,0,0.5714,0.8069
CM00007693,2026-07-15,V00006967,13,2,37,0,0.1538,0.7115
CM00007694,2026-01-27,V00004596,12,1,35,0,0.0833,0.1944
CM00007695,2026-04-06,V00011131,15,5,178,0,0.3333,0.8683
CM00007696,2026-04-30,V00014998,8,1,47,0,0.125,0.7344
CM00007697,2026-06-26,V00007862,3,0,0,0,0.0,0.0
CM00007698,2026-08-06,V00013955,8,3,57,0,0.375,0.7037
CM00007699,2026-06-22,V00008369,5,3,69,0,0.6,0.8519
CM00007700,2026-01-14,V00006424,8,3,159,1,0.375,0.5761
CM00007701,2026-08-25,V00004109,10,5,76,2,0.5,0.4343
CM00007702,2026-06-10,V00014411,14,6,253,1,0.4286,0.753
CM00007703,2026-01-28,V00004168,8,3,15,0,0.375,0.0746
CM00007704,2026-07-17,V00005770,10,4,160,2,0.4,0.4444
CM00007705,2026-04-27,V00008091,2,1,162,1,0.5,0.9586
CM00007706,2026-06-09,V00007543,9,2,28,0,0.2222,0.0986
CM00007707,2026-04-27,V00006017,5,2,213,0,0.4,0.8659
CM00007708,2026-02-25,V00003833,11,5,390,1,0.4545,0.5342
CM00007709,2026-03-31,V00003859,9,3,85,0,0.3333,0.1941
CM00007710,2026-06-02,V00001930,4,2,19,0,0.5,0.1532
CM00007711,2026-05-01,V00012414,11,4,96,1,0.3636,0.2824
CM00007712,2026-07-08,V00008250,12,3,487,1,0.25,0.9959
CM00007713,2026-07-28,V00010184,10,1,36,0,0.1,0.5806
CM00007714,2026-03-08,V00013120,15,6,322,0,0.4,0.603
CM00007715,2026-06-05,V00010338,10,4,294,0,0.4,0.6074
CM00007716,2026-03-10,V00004218,4,1,133,1,0.25,0.9852
CM00007717,2026-06-12,V00012507,8,3,386,0,0.375,0.8301
CM00007718,2026-06-06,V00001621,12,1,81,0,0.0833,0.7714
CM00007719,2026-02-18,V00003178,8,4,166,1,0.5,0.5123
CM00007720,2026-03-12,V00001728,10,3,28,0,0.3,0.4444
CM00007721,2026-04-11,V00011821,9,1,38,0,0.1111,0.2184
CM00007722,2026-06-12,V00002514,10,3,122,1,0.3,0.7821
CM00007723,2026-06-02,V00004731,12,4,234,0,0.3333,0.468
CM00007724,2026-03-16,V00010444,8,2,35,0,0.25,0.1199
CM00007725,2026-02-27,V00002949,6,1,4,0,0.1667,0.0471
CM00007726,2026-02-12,V00009634,9,3,126,1,0.3333,0.3387
CM00007727,2026-08-03,V00002207,7,3,383,0,0.4286,0.8399
CM00007728,2026-05-12,V00014474,12,3,279,1,0.25,0.7561
CM00007729,2026-08-19,V00007124,6,2,176,0,0.3333,0.6567
CM00007730,2026-08-07,V00004155,13,5,342,2,0.3846,0.6393
CM00007731,2026-01-14,V00011565,9,4,284,1,0.4444,0.8256
CM00007732,2026-01-22,V00005521,10,3,239,0,0.3,0.6868
CM00007733,2026-02-06,V00013902,8,4,271,0,0.5,0.8686
CM00007734,2026-02-19,V00014222,16,6,728,0,0.375,0.6933
CM00007735,2026-01-19,V00011623,5,1,59,0,0.2,0.6705
CM00007736,2026-01-24,V00014184,10,1,68,0,0.1,0.6939
CM00007737,2026-07-20,V00007415,4,3,165,1,0.75,0.6044
CM00007738,2026-06-09,V00000528,9,4,245,0,0.4444,0.4344
CM00007739,2026-03-02,V00006273,12,4,195,0,0.3333,0.4875
CM00007740,2026-05-14,V00005530,5,1,30,1,0.2,0.3797
CM00007741,2026-06-15,V00010975,10,7,74,1,0.7,0.7048
CM00007742,2026-02-01,V00014299,15,7,163,1,0.4667,0.5062
CM00007743,2026-08-03,V00009786,12,3,155,1,0.25,0.5326
CM00007744,2026-06-23,V00004361,8,4,293,0,0.5,0.6659
CM00007745,2026-07-24,V00014887,11,5,264,0,0.4545,0.4552
CM00007746,2026-08-20,V00002080,8,3,58,0,0.375,0.7436
CM00007747,2026-07-21,V00002705,7,2,76,1,0.2857,0.6786
CM00007748,2026-08-27,V00004690,5,1,23,0,0.2,0.434
CM00007749,2026-06-26,V00005239,8,1,153,0,0.125,0.8895
CM00007750,2026-07-24,V00013953,10,2,43,0,0.2,0.2087
CM00007751,2026-06-30,V00000635,9,2,213,0,0.2222,0.7553
CM00007752,2026-07-28,V00001597,8,5,591,2,0.625,0.7252
CM00007753,2026-01-02,V00011510,16,3,29,2,0.1875,0.1859
CM00007754,2026-02-26,V00007840,7,4,89,1,0.5714,0.4734
CM00007755,2026-08-02,V00000265,7,1,61,0,0.1429,0.6778
CM00007756,2026-03-09,V00011997,11,5,110,1,0.4545,0.5946
CM00007757,2026-07-20,V00011616,12,8,146,0,0.6667,0.7019
CM00007758,2026-04-19,V00006393,3,1,18,0,0.3333,0.8571
CM00007759,2026-07-25,V00000036,9,1,128,0,0.1111,0.7232
CM00007760,2026-03-15,V00014467,11,7,185,2,0.6364,0.7143
CM00007761,2026-05-06,V00000405,14,8,454,2,0.5714,0.7669
CM00007762,2026-06-25,V00004932,11,5,94,0,0.4545,0.6483
CM00007763,2026-03-30,V00006285,13,4,137,0,0.3077,0.3293
CM00007764,2026-04-18,V00010796,11,3,214,0,0.2727,0.4271
CM00007765,2026-06-26,V00014046,11,3,86,0,0.2727,0.5972
CM00007766,2026-04-02,V00004273,10,3,401,0,0.3,0.8101
CM00007767,2026-04-09,V00010868,8,2,249,1,0.25,0.883
CM00007768,2026-07-21,V00012755,9,2,94,0,0.2222,0.5875
CM00007769,2026-02-03,V00007045,10,4,262,0,0.4,0.5551
CM00007770,2026-03-05,V00005639,4,1,64,0,0.25,0.5981
CM00007771,2026-08-15,V00003173,8,2,22,0,0.25,0.7333
CM00007772,2026-08-07,V00011771,8,1,21,0,0.125,0.3889
CM00007773,2026-07-27,V00010115,11,3,96,0,0.2727,0.5714
CM00007774,2026-05-06,V00004000,8,1,49,0,0.125,0.6049
CM00007775,2026-05-28,V00012001,5,2,203,0,0.4,0.6506
CM00007776,2026-04-05,V00006202,6,1,136,0,0.1667,0.8293
CM00007777,2026-07-09,V00013761,7,3,94,1,0.4286,0.6528
CM00007778,2026-02-25,V00005755,6,1,163,0,0.1667,0.9819
CM00007779,2026-05-13,V00004591,10,4,86,0,0.4,0.5
CM00007780,2026-08-12,V00003987,7,5,336,0,0.7143,0.513
CM00007781,2026-04-18,V00006861,4,3,77,1,0.75,0.3949
CM00007782,2026-07-07,V00011387,6,2,134,1,0.3333,0.6634
CM00007783,2026-03-08,V00005524,11,5,404,1,0.4545,0.6966
CM00007784,2026-06-08,V00013920,9,4,140,0,0.4444,0.5224
CM00007785,2026-07-23,V00009972,12,3,226,0,0.25,0.6608
CM00007786,2026-03-16,V00003012,10,4,272,1,0.4,0.701
CM00007787,2026-08-15,V00013187,14,3,10,1,0.2143,0.119
CM00007788,2026-04-06,V00004165,6,1,54,0,0.1667,0.6136
CM00007789,2026-07-27,V00008434,8,1,32,0,0.125,0.6957
CM00007790,2026-07-03,V00009325,5,1,2,1,0.2,0.0606
CM00007791,2026-07-30,V00005866,12,2,29,1,0.1667,0.4394
CM00007792,2026-08-04,V00006346,8,4,277,1,0.5,0.6183
CM00007793,2026-04-23,V00004905,12,5,34,1,0.4167,0.68
CM00007794,2026-06-04,V00004880,5,0,0,0,0.0,0.0
CM00007795,2026-08-06,V00004455,6,2,51,1,0.3333,0.2257
CM00007796,2026-07-19,V00009670,8,3,46,0,0.375,0.6389
CM00007797,2026-03-12,V00007856,12,7,198,0,0.5833,0.5143
CM00007798,2026-08-16,V00009053,9,4,296,0,0.4444,0.6167
CM00007799,2026-07-07,V00002321,8,2,62,1,0.25,0.7381
CM00007800,2026-06-30,V00000883,9,2,105,0,0.2222,0.7292
CM00007801,2026-04-09,V00011712,10,3,25,0,0.3,0.3968
CM00007802,2026-08-15,V00012933,5,0,0,0,0.0,0.0
CM00007803,2026-07-23,V00007603,13,2,162,1,0.1538,0.4821
CM00007804,2026-07-17,V00004565,11,5,184,1,0.4545,0.5183
CM00007805,2026-07-10,V00014641,14,3,50,0,0.2143,0.3401
CM00007806,2026-07-09,V00009430,9,2,103,0,0.2222,0.6205
CM00007807,2026-04-11,V00008508,11,3,210,0,0.2727,0.5645
CM00007808,2026-05-02,V00013122,11,3,15,1,0.2727,0.5
CM00007809,2026-03-10,V00004896,8,5,249,0,0.625,0.4788
CM00007810,2026-04-26,V00012050,7,2,44,0,0.2857,0.3667
CM00007811,2026-07-10,V00000464,9,4,231,1,0.4444,0.3655
CM00007812,2026-03-23,V00012548,6,3,71,0,0.5,0.5035
