content_tag_relation_id,content_id,content_tag_id,confidence_score,source
CTR000032845,V00013142,CTAG002,0.7038,model
CTR000032846,V00013142,CTAG013,0.9236,model
CTR000032847,V00013142,CTAG012,0.8229,model
CTR000032848,V00013142,CTAG011,0.8959,model
CTR000032849,V00013143,CTAG018,0.9656,model
CTR000032850,V00013143,CTAG003,0.7897,model
CTR000032851,V00013144,CTAG013,0.756,model
CTR000032852,V00013144,CTAG015,0.8223,model
CTR000032853,V00013144,CTAG008,0.9133,model
CTR000032854,V00013145,CTAG005,0.7712,model
CTR000032855,V00013146,CTAG006,0.945,model
CTR000032856,V00013146,CTAG015,0.6792,model
CTR000032857,V00013146,CTAG001,0.6566,model
CTR000032858,V00013146,CTAG016,0.9408,model
CTR000032859,V00013147,CTAG009,0.9969,model
CTR000032860,V00013147,CTAG005,0.7306,model
CTR000032861,V00013147,CTAG017,0.7795,model
CTR000032862,V00013147,CTAG001,0.7957,model
CTR000032863,V00013148,CTAG003,0.8968,model
CTR000032864,V00013149,CTAG001,0.8444,model
CTR000032865,V00013149,CTAG018,0.723,model
CTR000032866,V00013149,CTAG017,0.7402,model
CTR000032867,V00013149,CTAG008,0.9232,model
CTR000032868,V00013150,CTAG007,0.7573,model
CTR000032869,V00013150,CTAG017,0.7622,model
CTR000032870,V00013150,CTAG011,0.6582,model
CTR000032871,V00013150,CTAG006,0.6707,model
CTR000032872,V00013151,CTAG002,0.6305,model
CTR000032873,V00013151,CTAG001,0.8419,model
CTR000032874,V00013151,CTAG006,0.8171,model
CTR000032875,V00013151,CTAG016,0.766,model
CTR000032876,V00013152,CTAG013,0.7259,model
CTR000032877,V00013153,CTAG018,0.9717,model
CTR000032878,V00013154,CTAG002,0.977,model
CTR000032879,V00013155,CTAG011,0.6652,model
CTR000032880,V00013155,CTAG018,0.7307,model
CTR000032881,V00013156,CTAG007,0.8269,model
CTR000032882,V00013156,CTAG005,0.9651,model
CTR000032883,V00013157,CTAG014,0.7048,model
CTR000032884,V00013157,CTAG008,0.7685,model
CTR000032885,V00013157,CTAG011,0.8552,model
CTR000032886,V00013157,CTAG002,0.9296,model
CTR000032887,V00013158,CTAG004,0.6435,model
CTR000032888,V00013158,CTAG007,0.9133,model
CTR000032889,V00013158,CTAG009,0.6586,model
CTR000032890,V00013158,CTAG012,0.8179,model
CTR000032891,V00013159,CTAG013,0.7949,model
CTR000032892,V00013160,CTAG002,0.7748,model
CTR000032893,V00013160,CTAG009,0.9064,model
CTR000032894,V00013160,CTAG008,0.7011,model
CTR000032895,V00013160,CTAG001,0.8887,model
CTR000032896,V00013161,CTAG002,0.7161,model
CTR000032897,V00013161,CTAG014,0.7041,model
CTR000032898,V00013161,CTAG007,0.804,model
CTR000032899,V00013161,CTAG001,0.8182,model
CTR000032900,V00013162,CTAG016,0.9834,model
CTR000032901,V00013162,CTAG002,0.7773,model
CTR000032902,V00013163,CTAG015,0.864,model
CTR000032903,V00013163,CTAG010,0.7252,model
CTR000032904,V00013163,CTAG009,0.7289,model
CTR000032905,V00013163,CTAG017,0.9434,model
CTR000032906,V00013164,CTAG009,0.8915,model
CTR000032907,V00013164,CTAG010,0.6784,model
CTR000032908,V00013164,CTAG017,0.798,model
CTR000032909,V00013165,CTAG009,0.7566,model
CTR000032910,V00013165,CTAG015,0.8742,model
CTR000032911,V00013165,CTAG018,0.8915,model
CTR000032912,V00013165,CTAG007,0.8407,model
CTR000032913,V00013166,CTAG001,0.8344,model
CTR000032914,V00013166,CTAG018,0.9778,model
CTR000032915,V00013166,CTAG005,0.7341,model
CTR000032916,V00013166,CTAG004,0.7154,model
CTR000032917,V00013167,CTAG001,0.975,model
CTR000032918,V00013168,CTAG016,0.6252,model
CTR000032919,V00013169,CTAG012,0.755,model
CTR000032920,V00013169,CTAG008,0.6835,model
CTR000032921,V00013170,CTAG013,0.771,model
CTR000032922,V00013170,CTAG006,0.8608,model
CTR000032923,V00013170,CTAG014,0.6228,model
CTR000032924,V00013170,CTAG015,0.9029,model
CTR000032925,V00013171,CTAG002,0.6271,model
CTR000032926,V00013171,CTAG004,0.7778,model
CTR000032927,V00013171,CTAG012,0.9208,model
CTR000032928,V00013171,CTAG005,0.9376,model
CTR000032929,V00013172,CTAG010,0.9945,model
CTR000032930,V00013172,CTAG012,0.8225,model
CTR000032931,V00013173,CTAG005,0.9136,model
CTR000032932,V00013173,CTAG007,0.8795,model
CTR000032933,V00013174,CTAG016,0.8783,model
CTR000032934,V00013174,CTAG012,0.7403,model
CTR000032935,V00013175,CTAG010,0.8994,model
CTR000032936,V00013176,CTAG007,0.8468,model
CTR000032937,V00013176,CTAG009,0.692,model
CTR000032938,V00013177,CTAG014,0.8116,model
CTR000032939,V00013177,CTAG004,0.8852,model
CTR000032940,V00013178,CTAG013,0.6606,model
CTR000032941,V00013178,CTAG014,0.8023,model
CTR000032942,V00013178,CTAG017,0.9629,model
CTR000032943,V00013179,CTAG001,0.8803,model
CTR000032944,V00013180,CTAG002,0.9662,model
CTR000032945,V00013180,CTAG018,0.9504,model
CTR000032946,V00013181,CTAG008,0.6994,model
CTR000032947,V00013181,CTAG004,0.7247,model
CTR000032948,V00013181,CTAG005,0.7645,model
CTR000032949,V00013181,CTAG009,0.909,model
CTR000032950,V00013182,CTAG010,0.6778,model
CTR000032951,V00013183,CTAG002,0.9608,model
CTR000032952,V00013184,CTAG017,0.8784,model
CTR000032953,V00013184,CTAG010,0.7438,model
CTR000032954,V00013184,CTAG009,0.9739,model
CTR000032955,V00013184,CTAG004,0.8528,model
CTR000032956,V00013185,CTAG008,0.8654,model
CTR000032957,V00013185,CTAG001,0.664,model
CTR000032958,V00013185,CTAG011,0.9043,model
CTR000032959,V00013185,CTAG018,0.9797,model
CTR000032960,V00013186,CTAG004,0.8252,model
CTR000032961,V00013187,CTAG003,0.8858,model
CTR000032962,V00013187,CTAG002,0.9755,model
CTR000032963,V00013187,CTAG007,0.6919,model
CTR000032964,V00013187,CTAG011,0.7085,model
CTR000032965,V00013188,CTAG002,0.7855,model
CTR000032966,V00013189,CTAG001,0.8722,model
CTR000032967,V00013190,CTAG001,0.7774,model
CTR000032968,V00013190,CTAG016,0.9825,model
CTR000032969,V00013190,CTAG017,0.9021,model
CTR000032970,V00013191,CTAG013,0.9933,model
CTR000032971,V00013192,CTAG003,0.9465,model
CTR000032972,V00013192,CTAG008,0.9021,model
CTR000032973,V00013192,CTAG004,0.6525,model
CTR000032974,V00013192,CTAG011,0.6038,model
CTR000032975,V00013193,CTAG018,0.7878,model
CTR000032976,V00013193,CTAG015,0.9164,model
CTR000032977,V00013193,CTAG002,0.6332,model
CTR000032978,V00013194,CTAG008,0.8054,model
CTR000032979,V00013194,CTAG009,0.8133,model
CTR000032980,V00013194,CTAG002,0.6866,model
CTR000032981,V00013194,CTAG005,0.7137,model
CTR000032982,V00013195,CTAG012,0.9713,model
CTR000032983,V00013195,CTAG007,0.8388,model
CTR000032984,V00013195,CTAG005,0.9018,model
CTR000032985,V00013195,CTAG001,0.7367,model
CTR000032986,V00013196,CTAG006,0.754,model
CTR000032987,V00013197,CTAG014,0.7917,model
CTR000032988,V00013198,CTAG011,0.8639,model
CTR000032989,V00013198,CTAG016,0.8315,model
CTR000032990,V00013199,CTAG003,0.6678,model
CTR000032991,V00013199,CTAG010,0.7892,model
CTR000032992,V00013199,CTAG015,0.8374,model
CTR000032993,V00013200,CTAG001,0.7193,model
CTR000032994,V00013200,CTAG007,0.6692,model
CTR000032995,V00013200,CTAG003,0.9661,model
CTR000032996,V00013201,CTAG011,0.7615,model
CTR000032997,V00013201,CTAG014,0.7804,model
CTR000032998,V00013202,CTAG005,0.8861,model
CTR000032999,V00013202,CTAG011,0.8703,model
CTR000033000,V00013202,CTAG012,0.7963,model
CTR000033001,V00013202,CTAG017,0.602,model
CTR000033002,V00013203,CTAG008,0.9531,model
CTR000033003,V00013203,CTAG009,0.7835,model
CTR000033004,V00013203,CTAG003,0.7979,model
CTR000033005,V00013203,CTAG016,0.9383,model
CTR000033006,V00013204,CTAG005,0.7691,model
CTR000033007,V00013205,CTAG002,0.605,model
CTR000033008,V00013205,CTAG012,0.752,model
CTR000033009,V00013205,CTAG014,0.8496,model
CTR000033010,V00013206,CTAG012,0.6083,model
CTR000033011,V00013207,CTAG006,0.8958,model
CTR000033012,V00013207,CTAG002,0.7352,model
CTR000033013,V00013207,CTAG012,0.7731,model
CTR000033014,V00013208,CTAG018,0.7354,model
CTR000033015,V00013208,CTAG017,0.9375,model
CTR000033016,V00013208,CTAG016,0.6957,model
CTR000033017,V00013208,CTAG005,0.6498,model
CTR000033018,V00013209,CTAG004,0.6243,model
CTR000033019,V00013210,CTAG016,0.7924,model
CTR000033020,V00013211,CTAG013,0.7293,model
CTR000033021,V00013211,CTAG003,0.9989,model
CTR000033022,V00013212,CTAG006,0.9316,model
CTR000033023,V00013212,CTAG005,0.7312,model
CTR000033024,V00013212,CTAG013,0.693,model
CTR000033025,V00013212,CTAG009,0.7875,model
CTR000033026,V00013213,CTAG008,0.6437,model
CTR000033027,V00013213,CTAG015,0.9927,model
CTR000033028,V00013214,CTAG008,0.7782,model
CTR000033029,V00013215,CTAG007,0.9816,model
CTR000033030,V00013215,CTAG016,0.8141,model
CTR000033031,V00013216,CTAG004,0.7439,model
CTR000033032,V00013216,CTAG008,0.812,model
CTR000033033,V00013217,CTAG015,0.6413,model
CTR000033034,V00013218,CTAG015,0.6798,model
CTR000033035,V00013218,CTAG012,0.9765,model
CTR000033036,V00013218,CTAG010,0.9623,model
CTR000033037,V00013219,CTAG001,0.7623,model
CTR000033038,V00013219,CTAG011,0.7111,model
CTR000033039,V00013219,CTAG002,0.8005,model
CTR000033040,V00013220,CTAG012,0.9423,model
CTR000033041,V00013220,CTAG004,0.674,model
CTR000033042,V00013220,CTAG006,0.6051,model
CTR000033043,V00013221,CTAG016,0.9127,model
CTR000033044,V00013221,CTAG011,0.839,model
CTR000033045,V00013222,CTAG005,0.9365,model
CTR000033046,V00013222,CTAG001,0.8043,model
CTR000033047,V00013223,CTAG009,0.6675,model
CTR000033048,V00013223,CTAG006,0.7836,model
CTR000033049,V00013223,CTAG014,0.6182,model
CTR000033050,V00013223,CTAG018,0.9754,model
CTR000033051,V00013224,CTAG016,0.6772,model
CTR000033052,V00013224,CTAG013,0.7362,model
CTR000033053,V00013224,CTAG005,0.8793,model
CTR000033054,V00013224,CTAG017,0.8035,model
CTR000033055,V00013225,CTAG011,0.9357,model
CTR000033056,V00013225,CTAG014,0.7056,model
CTR000033057,V00013226,CTAG004,0.6493,model
CTR000033058,V00013226,CTAG007,0.9355,model
CTR000033059,V00013226,CTAG013,0.8271,model
CTR000033060,V00013227,CTAG001,0.6741,model
CTR000033061,V00013227,CTAG011,0.8482,model
CTR000033062,V00013227,CTAG002,0.8937,model
CTR000033063,V00013228,CTAG008,0.9119,model
CTR000033064,V00013229,CTAG012,0.9079,model
CTR000033065,V00013229,CTAG011,0.997,model
CTR000033066,V00013230,CTAG003,0.9583,model
CTR000033067,V00013231,CTAG003,0.8664,model
CTR000033068,V00013231,CTAG013,0.8396,model
CTR000033069,V00013231,CTAG009,0.7418,model
CTR000033070,V00013231,CTAG016,0.783,model
CTR000033071,V00013232,CTAG007,0.8291,model
CTR000033072,V00013232,CTAG003,0.9676,model
CTR000033073,V00013232,CTAG010,0.9737,model
CTR000033074,V00013232,CTAG014,0.7205,model
CTR000033075,V00013233,CTAG015,0.961,model
CTR000033076,V00013233,CTAG010,0.9934,model
CTR000033077,V00013234,CTAG003,0.8807,model
CTR000033078,V00013234,CTAG013,0.676,model
CTR000033079,V00013235,CTAG009,0.7297,model
CTR000033080,V00013235,CTAG008,0.624,model
CTR000033081,V00013236,CTAG014,0.9283,model
CTR000033082,V00013236,CTAG013,0.908,model
CTR000033083,V00013236,CTAG018,0.7362,model
CTR000033084,V00013237,CTAG006,0.9946,model
CTR000033085,V00013237,CTAG002,0.6579,model
CTR000033086,V00013237,CTAG001,0.6519,model
CTR000033087,V00013238,CTAG003,0.7837,model
CTR000033088,V00013238,CTAG010,0.7941,model
CTR000033089,V00013238,CTAG009,0.7264,model
CTR000033090,V00013239,CTAG004,0.7978,model
CTR000033091,V00013239,CTAG006,0.6681,model
CTR000033092,V00013239,CTAG018,0.791,model
CTR000033093,V00013240,CTAG007,0.9064,model
CTR000033094,V00013241,CTAG016,0.7641,model
CTR000033095,V00013242,CTAG004,0.6722,model
CTR000033096,V00013242,CTAG010,0.9859,model
CTR000033097,V00013243,CTAG002,0.7727,model
CTR000033098,V00013243,CTAG005,0.7682,model
CTR000033099,V00013243,CTAG001,0.9877,model
CTR000033100,V00013243,CTAG006,0.836,model
CTR000033101,V00013244,CTAG003,0.7798,model
CTR000033102,V00013245,CTAG004,0.8097,model
CTR000033103,V00013245,CTAG002,0.7853,model
CTR000033104,V00013245,CTAG009,0.8891,model
CTR000033105,V00013246,CTAG001,0.7427,model
CTR000033106,V00013246,CTAG003,0.875,model
CTR000033107,V00013247,CTAG012,0.8067,model
CTR000033108,V00013247,CTAG003,0.6965,model
CTR000033109,V00013248,CTAG002,0.9465,model
CTR000033110,V00013248,CTAG014,0.715,model
CTR000033111,V00013249,CTAG010,0.9896,model
CTR000033112,V00013249,CTAG016,0.9455,model
CTR000033113,V00013249,CTAG007,0.7386,model
CTR000033114,V00013249,CTAG013,0.9775,model
CTR000033115,V00013250,CTAG005,0.7421,model
CTR000033116,V00013250,CTAG011,0.6478,model
CTR000033117,V00013251,CTAG006,0.8619,model
CTR000033118,V00013251,CTAG011,0.886,model
CTR000033119,V00013251,CTAG018,0.9127,model
CTR000033120,V00013252,CTAG018,0.7953,model
CTR000033121,V00013252,CTAG015,0.8141,model
CTR000033122,V00013252,CTAG003,0.8591,model
CTR000033123,V00013252,CTAG004,0.7383,model
CTR000033124,V00013253,CTAG016,0.8209,model
CTR000033125,V00013254,CTAG001,0.7842,model
CTR000033126,V00013254,CTAG012,0.977,model
CTR000033127,V00013254,CTAG018,0.8177,model
CTR000033128,V00013255,CTAG012,0.8398,model
CTR000033129,V00013255,CTAG004,0.8472,model
CTR000033130,V00013256,CTAG006,0.8625,model
CTR000033131,V00013256,CTAG014,0.968,model
CTR000033132,V00013256,CTAG013,0.6652,model
CTR000033133,V00013256,CTAG016,0.7039,model
CTR000033134,V00013257,CTAG014,0.8087,model
CTR000033135,V00013257,CTAG008,0.7249,model
CTR000033136,V00013257,CTAG009,0.7279,model
CTR000033137,V00013257,CTAG012,0.8366,model
CTR000033138,V00013258,CTAG004,0.6829,model
CTR000033139,V00013258,CTAG002,0.9441,model
CTR000033140,V00013259,CTAG016,0.7061,model
CTR000033141,V00013260,CTAG016,0.8559,model
CTR000033142,V00013261,CTAG011,0.9117,model
CTR000033143,V00013262,CTAG015,0.7128,model
CTR000033144,V00013262,CTAG004,0.7961,model
CTR000033145,V00013263,CTAG014,0.8963,model
CTR000033146,V00013263,CTAG010,0.8384,model
CTR000033147,V00013263,CTAG015,0.8662,model
CTR000033148,V00013263,CTAG005,0.6497,model
CTR000033149,V00013264,CTAG015,0.9076,model
CTR000033150,V00013265,CTAG009,0.6687,model
CTR000033151,V00013265,CTAG011,0.8681,model
CTR000033152,V00013265,CTAG006,0.6884,model
CTR000033153,V00013265,CTAG004,0.8863,model
CTR000033154,V00013266,CTAG011,0.8739,model
CTR000033155,V00013266,CTAG004,0.9786,model
CTR000033156,V00013266,CTAG007,0.9649,model
CTR000033157,V00013267,CTAG010,0.9532,model
CTR000033158,V00013268,CTAG013,0.7984,model
CTR000033159,V00013268,CTAG004,0.7849,model
CTR000033160,V00013268,CTAG005,0.8985,model
CTR000033161,V00013268,CTAG018,0.9878,model
CTR000033162,V00013269,CTAG006,0.6674,model
CTR000033163,V00013270,CTAG018,0.8187,model
CTR000033164,V00013270,CTAG015,0.6613,model
CTR000033165,V00013270,CTAG006,0.753,model
CTR000033166,V00013271,CTAG007,0.7213,model
CTR000033167,V00013272,CTAG011,0.9227,model
CTR000033168,V00013273,CTAG007,0.6876,model
CTR000033169,V00013273,CTAG018,0.6383,model
CTR000033170,V00013274,CTAG016,0.7766,model
CTR000033171,V00013274,CTAG012,0.697,model
CTR000033172,V00013275,CTAG008,0.8173,model
CTR000033173,V00013275,CTAG007,0.8517,model
CTR000033174,V00013275,CTAG003,0.9269,model
CTR000033175,V00013276,CTAG015,0.6623,model
CTR000033176,V00013276,CTAG003,0.8719,model
CTR000033177,V00013277,CTAG015,0.8753,model
CTR000033178,V00013277,CTAG018,0.8505,model
CTR000033179,V00013277,CTAG016,0.9355,model
CTR000033180,V00013277,CTAG005,0.6604,model
CTR000033181,V00013278,CTAG018,0.8876,model
CTR000033182,V00013278,CTAG005,0.9898,model
CTR000033183,V00013279,CTAG001,0.8029,model
CTR000033184,V00013279,CTAG018,0.6372,model
CTR000033185,V00013279,CTAG007,0.77,model
CTR000033186,V00013280,CTAG014,0.7342,model
CTR000033187,V00013280,CTAG015,0.8132,model
CTR000033188,V00013281,CTAG004,0.948,model
CTR000033189,V00013281,CTAG002,0.9391,model
CTR000033190,V00013281,CTAG005,0.6666,model
CTR000033191,V00013281,CTAG015,0.6136,model
CTR000033192,V00013282,CTAG002,0.7389,model
CTR000033193,V00013282,CTAG007,0.9979,model
CTR000033194,V00013282,CTAG009,0.9807,model
CTR000033195,V00013282,CTAG015,0.8307,model
CTR000033196,V00013283,CTAG009,0.6543,model
CTR000033197,V00013283,CTAG008,0.7658,model
CTR000033198,V00013283,CTAG010,0.9242,model
CTR000033199,V00013283,CTAG014,0.6646,model
CTR000033200,V00013284,CTAG011,0.8963,model
CTR000033201,V00013284,CTAG012,0.7925,model
CTR000033202,V00013284,CTAG005,0.8117,model
CTR000033203,V00013285,CTAG017,0.848,model
CTR000033204,V00013285,CTAG006,0.7476,model
CTR000033205,V00013285,CTAG004,0.701,model
CTR000033206,V00013286,CTAG002,0.9355,model
CTR000033207,V00013286,CTAG007,0.8547,model
CTR000033208,V00013286,CTAG003,0.8826,model
CTR000033209,V00013286,CTAG015,0.9279,model
CTR000033210,V00013287,CTAG005,0.809,model
CTR000033211,V00013287,CTAG011,0.6648,model
CTR000033212,V00013288,CTAG016,0.8327,model
CTR000033213,V00013288,CTAG014,0.8097,model
CTR000033214,V00013288,CTAG015,0.7066,model
CTR000033215,V00013288,CTAG013,0.9191,model
CTR000033216,V00013289,CTAG014,0.7654,model
CTR000033217,V00013289,CTAG007,0.8778,model
CTR000033218,V00013290,CTAG015,0.9443,model
CTR000033219,V00013290,CTAG009,0.9968,model
CTR000033220,V00013290,CTAG007,0.9001,model
CTR000033221,V00013290,CTAG006,0.806,model
CTR000033222,V00013291,CTAG004,0.7361,model
CTR000033223,V00013291,CTAG014,0.9031,model
CTR000033224,V00013291,CTAG001,0.9458,model
CTR000033225,V00013291,CTAG011,0.7858,model
CTR000033226,V00013292,CTAG012,0.9459,model
CTR000033227,V00013293,CTAG014,0.6472,model
CTR000033228,V00013293,CTAG007,0.7937,model
CTR000033229,V00013294,CTAG002,0.7632,model
CTR000033230,V00013294,CTAG010,0.7201,model
CTR000033231,V00013295,CTAG005,0.7524,model
CTR000033232,V00013296,CTAG001,0.7152,model
CTR000033233,V00013296,CTAG003,0.7976,model
CTR000033234,V00013296,CTAG011,0.8302,model
CTR000033235,V00013296,CTAG002,0.9595,model
CTR000033236,V00013297,CTAG013,0.8868,model
CTR000033237,V00013298,CTAG010,0.923,model
CTR000033238,V00013298,CTAG016,0.8826,model
CTR000033239,V00013299,CTAG005,0.6448,model
CTR000033240,V00013300,CTAG002,0.7031,model
CTR000033241,V00013300,CTAG010,0.6026,model
CTR000033242,V00013300,CTAG017,0.8087,model
CTR000033243,V00013300,CTAG007,0.7481,model
CTR000033244,V00013301,CTAG012,0.6842,model
CTR000033245,V00013301,CTAG001,0.9403,model
CTR000033246,V00013301,CTAG015,0.7321,model
CTR000033247,V00013301,CTAG009,0.6485,model
CTR000033248,V00013302,CTAG001,0.9333,model
CTR000033249,V00013302,CTAG011,0.8772,model
CTR000033250,V00013302,CTAG014,0.9287,model
CTR000033251,V00013302,CTAG008,0.6572,model
CTR000033252,V00013303,CTAG002,0.96,model
CTR000033253,V00013303,CTAG001,0.6014,model
CTR000033254,V00013303,CTAG013,0.7919,model
CTR000033255,V00013304,CTAG015,0.6326,model
CTR000033256,V00013304,CTAG007,0.784,model
CTR000033257,V00013304,CTAG010,0.7758,model
CTR000033258,V00013305,CTAG018,0.6892,model
CTR000033259,V00013306,CTAG002,0.8294,model
CTR000033260,V00013306,CTAG009,0.8125,model
CTR000033261,V00013306,CTAG001,0.8363,model
CTR000033262,V00013306,CTAG008,0.806,model
CTR000033263,V00013307,CTAG005,0.877,model
CTR000033264,V00013307,CTAG001,0.7357,model
CTR000033265,V00013307,CTAG006,0.8202,model
CTR000033266,V00013307,CTAG007,0.6012,model
CTR000033267,V00013308,CTAG018,0.8316,model
CTR000033268,V00013308,CTAG015,0.6126,model
CTR000033269,V00013308,CTAG008,0.7489,model
CTR000033270,V00013309,CTAG002,0.9786,model
CTR000033271,V00013309,CTAG006,0.9566,model
CTR000033272,V00013310,CTAG018,0.8668,model
CTR000033273,V00013310,CTAG015,0.9909,model
CTR000033274,V00013311,CTAG015,0.7511,model
CTR000033275,V00013311,CTAG008,0.6112,model
CTR000033276,V00013312,CTAG010,0.7939,model
CTR000033277,V00013313,CTAG005,0.6742,model
CTR000033278,V00013313,CTAG007,0.7075,model
CTR000033279,V00013313,CTAG010,0.792,model
CTR000033280,V00013314,CTAG001,0.9249,model
CTR000033281,V00013314,CTAG011,0.9132,model
CTR000033282,V00013315,CTAG003,0.699,model
CTR000033283,V00013315,CTAG005,0.9181,model
CTR000033284,V00013315,CTAG015,0.9323,model
CTR000033285,V00013316,CTAG012,0.6799,model
CTR000033286,V00013317,CTAG008,0.9232,model
CTR000033287,V00013317,CTAG009,0.8276,model
CTR000033288,V00013318,CTAG011,0.6995,model
CTR000033289,V00013318,CTAG010,0.9629,model
CTR000033290,V00013318,CTAG007,0.7937,model
CTR000033291,V00013318,CTAG006,0.875,model
CTR000033292,V00013319,CTAG004,0.7698,model
CTR000033293,V00013319,CTAG016,0.838,model
CTR000033294,V00013319,CTAG011,0.9734,model
CTR000033295,V00013320,CTAG005,0.6325,model
CTR000033296,V00013321,CTAG004,0.6136,model
CTR000033297,V00013322,CTAG004,0.8368,model
CTR000033298,V00013322,CTAG017,0.7949,model
CTR000033299,V00013322,CTAG007,0.8458,model
CTR000033300,V00013323,CTAG015,0.7613,model
CTR000033301,V00013323,CTAG011,0.9553,model
CTR000033302,V00013323,CTAG009,0.6891,model
CTR000033303,V00013324,CTAG017,0.9662,model
CTR000033304,V00013324,CTAG002,0.7067,model
CTR000033305,V00013325,CTAG011,0.7924,model
CTR000033306,V00013325,CTAG017,0.753,model
CTR000033307,V00013326,CTAG010,0.6707,model
CTR000033308,V00013326,CTAG009,0.9807,model
CTR000033309,V00013327,CTAG009,0.8281,model
