churn_event_id,user_id,identified_date,churn_level,inactive_days,churn_reason
CHURN00005801,U0009745,2026-08-28,high,46,连续未登录
CHURN00005802,U0009746,2026-08-28,medium,15,连续未登录
CHURN00005803,U0009747,2026-08-28,high,33,连续未登录
CHURN00005804,U0009748,2026-08-28,medium,23,活跃频次下降
CHURN00005805,U0009750,2026-08-28,medium,8,连续未登录
CHURN00005806,U0009753,2026-08-28,medium,9,连续未登录
CHURN00005807,U0009754,2026-08-28,medium,12,连续未登录
CHURN00005808,U0009755,2026-08-28,medium,9,观看时长下降
CHURN00005809,U0009756,2026-08-28,high,60,连续未登录
CHURN00005810,U0009757,2026-08-28,high,55,活跃频次下降
CHURN00005811,U0009759,2026-08-28,high,107,连续未登录
CHURN00005812,U0009760,2026-08-28,high,79,活跃频次下降
CHURN00005813,U0009761,2026-08-28,medium,19,活跃频次下降
CHURN00005814,U0009763,2026-08-28,medium,9,活跃频次下降
CHURN00005815,U0009764,2026-08-28,medium,11,活跃频次下降
CHURN00005816,U0009765,2026-08-28,medium,25,活跃频次下降
CHURN00005817,U0009766,2026-08-28,medium,23,观看时长下降
CHURN00005818,U0009767,2026-08-28,medium,24,活跃频次下降
CHURN00005819,U0009769,2026-08-28,medium,19,观看时长下降
CHURN00005820,U0009772,2026-08-28,medium,21,连续未登录
CHURN00005821,U0009774,2026-08-28,high,172,活跃频次下降
CHURN00005822,U0009778,2026-08-28,medium,15,活跃频次下降
CHURN00005823,U0009779,2026-08-28,medium,23,连续未登录
CHURN00005824,U0009780,2026-08-28,high,38,连续未登录
CHURN00005825,U0009781,2026-08-28,medium,21,观看时长下降
CHURN00005826,U0009782,2026-08-28,high,123,连续未登录
CHURN00005827,U0009783,2026-08-28,medium,18,观看时长下降
CHURN00005828,U0009785,2026-08-28,medium,19,连续未登录
CHURN00005829,U0009786,2026-08-28,medium,20,观看时长下降
CHURN00005830,U0009787,2026-08-28,medium,21,活跃频次下降
CHURN00005831,U0009788,2026-08-28,medium,9,连续未登录
CHURN00005832,U0009790,2026-08-28,high,141,连续未登录
CHURN00005833,U0009791,2026-08-28,high,68,连续未登录
CHURN00005834,U0009792,2026-08-28,high,113,观看时长下降
CHURN00005835,U0009793,2026-08-28,high,65,活跃频次下降
CHURN00005836,U0009795,2026-08-28,high,199,活跃频次下降
CHURN00005837,U0009797,2026-08-28,medium,9,连续未登录
CHURN00005838,U0009798,2026-08-28,medium,27,观看时长下降
CHURN00005839,U0009799,2026-08-28,high,213,观看时长下降
CHURN00005840,U0009800,2026-08-28,high,112,活跃频次下降
CHURN00005841,U0009802,2026-08-28,medium,12,连续未登录
CHURN00005842,U0009803,2026-08-28,high,45,连续未登录
CHURN00005843,U0009804,2026-08-28,medium,8,连续未登录
CHURN00005844,U0009805,2026-08-28,high,41,连续未登录
CHURN00005845,U0009806,2026-08-28,medium,19,活跃频次下降
CHURN00005846,U0009808,2026-08-28,high,111,连续未登录
CHURN00005847,U0009809,2026-08-28,medium,12,连续未登录
CHURN00005848,U0009812,2026-08-28,medium,11,活跃频次下降
CHURN00005849,U0009813,2026-08-28,medium,9,观看时长下降
CHURN00005850,U0009814,2026-08-28,medium,10,连续未登录
CHURN00005851,U0009820,2026-08-28,medium,14,活跃频次下降
CHURN00005852,U0009822,2026-08-28,medium,23,连续未登录
CHURN00005853,U0009823,2026-08-28,medium,11,活跃频次下降
CHURN00005854,U0009824,2026-08-28,medium,18,连续未登录
CHURN00005855,U0009826,2026-08-28,medium,24,连续未登录
CHURN00005856,U0009829,2026-08-28,high,57,观看时长下降
CHURN00005857,U0009830,2026-08-28,medium,22,连续未登录
CHURN00005858,U0009832,2026-08-28,medium,18,观看时长下降
CHURN00005859,U0009833,2026-08-28,high,104,连续未登录
CHURN00005860,U0009834,2026-08-28,high,196,连续未登录
CHURN00005861,U0009835,2026-08-28,high,42,连续未登录
CHURN00005862,U0009836,2026-08-28,medium,12,观看时长下降
CHURN00005863,U0009837,2026-08-28,medium,8,连续未登录
CHURN00005864,U0009838,2026-08-28,high,136,连续未登录
CHURN00005865,U0009839,2026-08-28,medium,12,连续未登录
CHURN00005866,U0009840,2026-08-28,high,73,连续未登录
CHURN00005867,U0009841,2026-08-28,medium,19,活跃频次下降
CHURN00005868,U0009842,2026-08-28,high,57,活跃频次下降
CHURN00005869,U0009846,2026-08-28,high,54,活跃频次下降
CHURN00005870,U0009847,2026-08-28,medium,9,连续未登录
CHURN00005871,U0009851,2026-08-28,medium,18,活跃频次下降
CHURN00005872,U0009853,2026-08-28,medium,16,活跃频次下降
CHURN00005873,U0009854,2026-08-28,high,45,连续未登录
CHURN00005874,U0009855,2026-08-28,medium,8,连续未登录
CHURN00005875,U0009859,2026-08-28,medium,23,连续未登录
CHURN00005876,U0009860,2026-08-28,medium,27,活跃频次下降
CHURN00005877,U0009863,2026-08-28,medium,11,连续未登录
CHURN00005878,U0009864,2026-08-28,medium,14,连续未登录
CHURN00005879,U0009866,2026-08-28,medium,11,连续未登录
CHURN00005880,U0009867,2026-08-28,medium,17,活跃频次下降
CHURN00005881,U0009870,2026-08-28,high,75,活跃频次下降
CHURN00005882,U0009873,2026-08-28,medium,23,观看时长下降
CHURN00005883,U0009874,2026-08-28,medium,10,观看时长下降
CHURN00005884,U0009875,2026-08-28,medium,11,活跃频次下降
CHURN00005885,U0009876,2026-08-28,medium,22,活跃频次下降
CHURN00005886,U0009877,2026-08-28,high,45,观看时长下降
CHURN00005887,U0009878,2026-08-28,medium,11,活跃频次下降
CHURN00005888,U0009881,2026-08-28,high,210,连续未登录
CHURN00005889,U0009882,2026-08-28,high,156,观看时长下降
CHURN00005890,U0009885,2026-08-28,medium,17,观看时长下降
CHURN00005891,U0009886,2026-08-28,high,33,连续未登录
CHURN00005892,U0009887,2026-08-28,high,111,观看时长下降
CHURN00005893,U0009892,2026-08-28,medium,9,连续未登录
CHURN00005894,U0009893,2026-08-28,medium,9,观看时长下降
CHURN00005895,U0009895,2026-08-28,high,112,连续未登录
CHURN00005896,U0009896,2026-08-28,medium,10,活跃频次下降
CHURN00005897,U0009897,2026-08-28,high,34,活跃频次下降
CHURN00005898,U0009898,2026-08-28,medium,12,观看时长下降
CHURN00005899,U0009899,2026-08-28,medium,25,观看时长下降
CHURN00005900,U0009902,2026-08-28,medium,24,观看时长下降
CHURN00005901,U0009904,2026-08-28,medium,20,观看时长下降
CHURN00005902,U0009907,2026-08-28,high,32,活跃频次下降
CHURN00005903,U0009908,2026-08-28,high,83,观看时长下降
CHURN00005904,U0009909,2026-08-28,high,73,连续未登录
CHURN00005905,U0009910,2026-08-28,medium,13,活跃频次下降
CHURN00005906,U0009911,2026-08-28,high,102,活跃频次下降
CHURN00005907,U0009912,2026-08-28,high,31,观看时长下降
CHURN00005908,U0009915,2026-08-28,high,99,观看时长下降
CHURN00005909,U0009917,2026-08-28,medium,28,活跃频次下降
CHURN00005910,U0009920,2026-08-28,medium,11,活跃频次下降
CHURN00005911,U0009921,2026-08-28,high,48,观看时长下降
CHURN00005912,U0009922,2026-08-28,medium,20,观看时长下降
CHURN00005913,U0009924,2026-08-28,high,76,观看时长下降
CHURN00005914,U0009926,2026-08-28,medium,12,连续未登录
CHURN00005915,U0009927,2026-08-28,medium,8,连续未登录
CHURN00005916,U0009928,2026-08-28,high,32,活跃频次下降
CHURN00005917,U0009931,2026-08-28,medium,28,活跃频次下降
CHURN00005918,U0009933,2026-08-28,high,83,观看时长下降
CHURN00005919,U0009934,2026-08-28,medium,25,活跃频次下降
CHURN00005920,U0009935,2026-08-28,medium,24,观看时长下降
CHURN00005921,U0009938,2026-08-28,medium,23,连续未登录
CHURN00005922,U0009943,2026-08-28,medium,11,连续未登录
CHURN00005923,U0009944,2026-08-28,medium,13,观看时长下降
CHURN00005924,U0009946,2026-08-28,high,43,观看时长下降
CHURN00005925,U0009947,2026-08-28,high,35,连续未登录
CHURN00005926,U0009949,2026-08-28,high,70,观看时长下降
CHURN00005927,U0009951,2026-08-28,high,105,活跃频次下降
CHURN00005928,U0009952,2026-08-28,medium,12,活跃频次下降
CHURN00005929,U0009953,2026-08-28,high,143,活跃频次下降
CHURN00005930,U0009958,2026-08-28,medium,12,观看时长下降
CHURN00005931,U0009960,2026-08-28,high,80,观看时长下降
CHURN00005932,U0009961,2026-08-28,medium,15,连续未登录
CHURN00005933,U0009962,2026-08-28,high,48,观看时长下降
CHURN00005934,U0009963,2026-08-28,medium,25,活跃频次下降
CHURN00005935,U0009966,2026-08-28,medium,18,活跃频次下降
CHURN00005936,U0009967,2026-08-28,high,110,活跃频次下降
CHURN00005937,U0009968,2026-08-28,medium,12,连续未登录
CHURN00005938,U0009970,2026-08-28,high,73,活跃频次下降
CHURN00005939,U0009975,2026-08-28,medium,17,活跃频次下降
CHURN00005940,U0009978,2026-08-28,medium,27,观看时长下降
CHURN00005941,U0009979,2026-08-28,high,32,观看时长下降
CHURN00005942,U0009982,2026-08-28,high,124,观看时长下降
CHURN00005943,U0009985,2026-08-28,medium,9,连续未登录
CHURN00005944,U0009986,2026-08-28,medium,25,连续未登录
CHURN00005945,U0009988,2026-08-28,medium,29,观看时长下降
CHURN00005946,U0009992,2026-08-28,high,34,活跃频次下降
CHURN00005947,U0009993,2026-08-28,medium,17,观看时长下降
CHURN00005948,U0009994,2026-08-28,high,72,活跃频次下降
CHURN00005949,U0009996,2026-08-28,medium,9,连续未登录
CHURN00005950,U0010000,2026-08-28,high,45,观看时长下降
CHURN00005951,U0010001,2026-08-28,medium,13,连续未登录
CHURN00005952,U0010002,2026-08-28,high,123,观看时长下降
CHURN00005953,U0010003,2026-08-28,high,62,活跃频次下降
CHURN00005954,U0010004,2026-08-28,medium,8,观看时长下降
CHURN00005955,U0010005,2026-08-28,medium,9,观看时长下降
CHURN00005956,U0010007,2026-08-28,medium,14,连续未登录
CHURN00005957,U0010008,2026-08-28,high,221,连续未登录
CHURN00005958,U0010010,2026-08-28,high,37,观看时长下降
CHURN00005959,U0010012,2026-08-28,medium,24,活跃频次下降
CHURN00005960,U0010013,2026-08-28,high,68,连续未登录
CHURN00005961,U0010014,2026-08-28,medium,11,活跃频次下降
CHURN00005962,U0010015,2026-08-28,medium,9,连续未登录
CHURN00005963,U0010018,2026-08-28,medium,13,连续未登录
CHURN00005964,U0010019,2026-08-28,medium,8,观看时长下降
CHURN00005965,U0010020,2026-08-28,high,31,观看时长下降
CHURN00005966,U0010023,2026-08-28,high,171,连续未登录
CHURN00005967,U0010024,2026-08-28,medium,24,连续未登录
CHURN00005968,U0010026,2026-08-28,high,153,连续未登录
CHURN00005969,U0010027,2026-08-28,medium,22,连续未登录
CHURN00005970,U0010028,2026-08-28,medium,11,活跃频次下降
CHURN00005971,U0010030,2026-08-28,medium,16,连续未登录
CHURN00005972,U0010032,2026-08-28,high,34,活跃频次下降
CHURN00005973,U0010033,2026-08-28,high,136,活跃频次下降
CHURN00005974,U0010034,2026-08-28,high,33,连续未登录
CHURN00005975,U0010035,2026-08-28,high,69,连续未登录
CHURN00005976,U0010037,2026-08-28,high,136,活跃频次下降
CHURN00005977,U0010038,2026-08-28,medium,17,活跃频次下降
CHURN00005978,U0010039,2026-08-28,medium,9,观看时长下降
CHURN00005979,U0010040,2026-08-28,high,111,连续未登录
CHURN00005980,U0010041,2026-08-28,medium,12,观看时长下降
CHURN00005981,U0010046,2026-08-28,medium,14,观看时长下降
CHURN00005982,U0010047,2026-08-28,medium,19,活跃频次下降
CHURN00005983,U0010048,2026-08-28,high,39,活跃频次下降
CHURN00005984,U0010050,2026-08-28,high,166,连续未登录
CHURN00005985,U0010051,2026-08-28,medium,14,连续未登录
CHURN00005986,U0010052,2026-08-28,medium,8,活跃频次下降
CHURN00005987,U0010053,2026-08-28,medium,24,连续未登录
CHURN00005988,U0010056,2026-08-28,high,173,观看时长下降
CHURN00005989,U0010057,2026-08-28,high,50,观看时长下降
CHURN00005990,U0010058,2026-08-28,medium,17,连续未登录
CHURN00005991,U0010059,2026-08-28,medium,16,连续未登录
CHURN00005992,U0010060,2026-08-28,high,54,活跃频次下降
CHURN00005993,U0010062,2026-08-28,high,88,连续未登录
CHURN00005994,U0010063,2026-08-28,medium,28,活跃频次下降
CHURN00005995,U0010064,2026-08-28,medium,22,观看时长下降
CHURN00005996,U0010065,2026-08-28,high,56,观看时长下降
CHURN00005997,U0010066,2026-08-28,medium,30,连续未登录
CHURN00005998,U0010068,2026-08-28,medium,12,连续未登录
CHURN00005999,U0010070,2026-08-28,medium,20,活跃频次下降
CHURN00006000,U0010071,2026-08-28,high,165,观看时长下降
CHURN00006001,U0010072,2026-08-28,high,34,连续未登录
CHURN00006002,U0010074,2026-08-28,high,50,连续未登录
CHURN00006003,U0010075,2026-08-28,medium,10,连续未登录
CHURN00006004,U0010077,2026-08-28,high,35,观看时长下降
CHURN00006005,U0010078,2026-08-28,high,127,连续未登录
CHURN00006006,U0010080,2026-08-28,high,145,连续未登录
CHURN00006007,U0010081,2026-08-28,high,106,活跃频次下降
CHURN00006008,U0010084,2026-08-28,medium,26,活跃频次下降
CHURN00006009,U0010085,2026-08-28,high,83,连续未登录
CHURN00006010,U0010086,2026-08-28,high,161,观看时长下降
CHURN00006011,U0010087,2026-08-28,medium,10,连续未登录
CHURN00006012,U0010088,2026-08-28,medium,12,连续未登录
CHURN00006013,U0010089,2026-08-28,high,89,连续未登录
CHURN00006014,U0010091,2026-08-28,medium,17,观看时长下降
CHURN00006015,U0010093,2026-08-28,high,32,连续未登录
CHURN00006016,U0010094,2026-08-28,high,73,连续未登录
CHURN00006017,U0010095,2026-08-28,medium,12,连续未登录
CHURN00006018,U0010100,2026-08-28,medium,19,活跃频次下降
CHURN00006019,U0010101,2026-08-28,high,170,观看时长下降
CHURN00006020,U0010102,2026-08-28,medium,15,观看时长下降
CHURN00006021,U0010103,2026-08-28,high,38,连续未登录
CHURN00006022,U0010104,2026-08-28,medium,15,活跃频次下降
CHURN00006023,U0010105,2026-08-28,high,118,连续未登录
CHURN00006024,U0010106,2026-08-28,high,92,连续未登录
CHURN00006025,U0010107,2026-08-28,high,110,连续未登录
CHURN00006026,U0010111,2026-08-28,medium,23,活跃频次下降
CHURN00006027,U0010114,2026-08-28,high,121,活跃频次下降
CHURN00006028,U0010115,2026-08-28,high,94,连续未登录
CHURN00006029,U0010118,2026-08-28,medium,11,活跃频次下降
CHURN00006030,U0010119,2026-08-28,high,132,连续未登录
CHURN00006031,U0010120,2026-08-28,high,90,连续未登录
CHURN00006032,U0010123,2026-08-28,high,55,连续未登录
CHURN00006033,U0010126,2026-08-28,medium,26,连续未登录
CHURN00006034,U0010127,2026-08-28,medium,13,连续未登录
CHURN00006035,U0010129,2026-08-28,medium,26,活跃频次下降
CHURN00006036,U0010131,2026-08-28,medium,8,连续未登录
CHURN00006037,U0010132,2026-08-28,medium,21,连续未登录
CHURN00006038,U0010133,2026-08-28,medium,14,观看时长下降
CHURN00006039,U0010135,2026-08-28,high,45,连续未登录
CHURN00006040,U0010136,2026-08-28,high,53,观看时长下降
CHURN00006041,U0010137,2026-08-28,medium,8,观看时长下降
CHURN00006042,U0010139,2026-08-28,high,65,活跃频次下降
CHURN00006043,U0010140,2026-08-28,medium,12,连续未登录
CHURN00006044,U0010143,2026-08-28,medium,15,连续未登录
CHURN00006045,U0010145,2026-08-28,medium,25,连续未登录
CHURN00006046,U0010147,2026-08-28,medium,8,观看时长下降
CHURN00006047,U0010149,2026-08-28,high,170,活跃频次下降
CHURN00006048,U0010150,2026-08-28,high,224,活跃频次下降
CHURN00006049,U0010155,2026-08-28,medium,15,连续未登录
CHURN00006050,U0010157,2026-08-28,medium,18,观看时长下降
CHURN00006051,U0010159,2026-08-28,medium,25,观看时长下降
CHURN00006052,U0010160,2026-08-28,medium,21,活跃频次下降
CHURN00006053,U0010161,2026-08-28,high,37,活跃频次下降
CHURN00006054,U0010164,2026-08-28,high,201,观看时长下降
CHURN00006055,U0010169,2026-08-28,high,96,连续未登录
CHURN00006056,U0010171,2026-08-28,medium,22,连续未登录
CHURN00006057,U0010174,2026-08-28,medium,30,连续未登录
CHURN00006058,U0010175,2026-08-28,medium,17,活跃频次下降
CHURN00006059,U0010179,2026-08-28,high,153,观看时长下降
CHURN00006060,U0010183,2026-08-28,high,89,观看时长下降
CHURN00006061,U0010184,2026-08-28,medium,9,活跃频次下降
CHURN00006062,U0010187,2026-08-28,high,112,连续未登录
CHURN00006063,U0010189,2026-08-28,high,81,活跃频次下降
CHURN00006064,U0010190,2026-08-28,medium,13,观看时长下降
CHURN00006065,U0010191,2026-08-28,high,41,活跃频次下降
CHURN00006066,U0010192,2026-08-28,high,182,连续未登录
CHURN00006067,U0010193,2026-08-28,high,62,观看时长下降
CHURN00006068,U0010195,2026-08-28,high,81,观看时长下降
CHURN00006069,U0010197,2026-08-28,medium,15,活跃频次下降
CHURN00006070,U0010198,2026-08-28,medium,19,观看时长下降
CHURN00006071,U0010199,2026-08-28,high,151,活跃频次下降
CHURN00006072,U0010201,2026-08-28,medium,25,观看时长下降
CHURN00006073,U0010202,2026-08-28,medium,12,观看时长下降
CHURN00006074,U0010210,2026-08-28,medium,12,连续未登录
CHURN00006075,U0010214,2026-08-28,medium,8,连续未登录
CHURN00006076,U0010216,2026-08-28,high,66,活跃频次下降
CHURN00006077,U0010219,2026-08-28,high,81,连续未登录
CHURN00006078,U0010220,2026-08-28,medium,15,连续未登录
CHURN00006079,U0010221,2026-08-28,high,40,观看时长下降
CHURN00006080,U0010223,2026-08-28,medium,30,连续未登录
CHURN00006081,U0010224,2026-08-28,medium,15,连续未登录
CHURN00006082,U0010225,2026-08-28,medium,8,观看时长下降
CHURN00006083,U0010226,2026-08-28,high,46,观看时长下降
CHURN00006084,U0010227,2026-08-28,medium,17,活跃频次下降
CHURN00006085,U0010228,2026-08-28,high,40,活跃频次下降
CHURN00006086,U0010229,2026-08-28,high,89,活跃频次下降
CHURN00006087,U0010230,2026-08-28,medium,25,观看时长下降
CHURN00006088,U0010232,2026-08-28,medium,8,连续未登录
CHURN00006089,U0010234,2026-08-28,medium,28,连续未登录
CHURN00006090,U0010237,2026-08-28,medium,14,活跃频次下降
CHURN00006091,U0010239,2026-08-28,high,44,连续未登录
CHURN00006092,U0010241,2026-08-28,medium,28,活跃频次下降
CHURN00006093,U0010245,2026-08-28,high,77,观看时长下降
CHURN00006094,U0010246,2026-08-28,medium,20,观看时长下降
CHURN00006095,U0010249,2026-08-28,medium,10,连续未登录
CHURN00006096,U0010250,2026-08-28,high,32,观看时长下降
