conversion_event_id,user_id,channel_id,ad_campaign_id,conversion_type,converted_at,conversion_value
CE000007772,U0009334,CH03,ADC00085,activation,2026-04-01 04:39:30,1
CE000007773,U0009336,CH03,ADC00016,registration,2026-04-04 00:36:46,1
CE000007774,U0009336,CH03,ADC00016,activation,2026-04-04 03:47:46,1
CE000007775,U0009337,CH05,ADC00006,registration,2026-04-16 01:07:33,1
CE000007776,U0009338,CH06,ADC00032,registration,2026-01-30 16:55:33,1
CE000007777,U0009338,CH06,ADC00032,activation,2026-01-30 17:06:33,1
CE000007778,U0009339,CH04,ADC00058,registration,2026-08-20 06:28:10,1
CE000007779,U0009339,CH04,ADC00058,activation,2026-08-20 08:05:10,1
CE000007780,U0009340,CH05,ADC00072,registration,2026-05-25 03:12:49,1
CE000007781,U0009340,CH05,ADC00072,activation,2026-05-25 04:11:49,1
CE000007782,U0009343,CH03,ADC00075,registration,2026-05-01 15:09:39,1
CE000007783,U0009343,CH03,ADC00075,activation,2026-05-01 13:38:39,1
CE000007784,U0009344,CH05,ADC00047,registration,2026-01-14 04:18:46,1
CE000007785,U0009344,CH05,ADC00047,activation,2026-01-14 01:23:46,1
CE000007786,U0009352,CH06,ADC00094,registration,2026-02-10 21:41:44,1
CE000007787,U0009352,CH06,ADC00094,activation,2026-02-10 23:52:44,1
CE000007788,U0009355,CH04,ADC00041,registration,2026-08-12 14:29:02,1
CE000007789,U0009355,CH04,ADC00041,activation,2026-08-12 12:20:02,1
CE000007790,U0009357,CH03,ADC00091,registration,2026-07-19 15:29:30,1
CE000007791,U0009357,CH03,ADC00091,activation,2026-07-19 15:15:30,1
CE000007792,U0009360,CH05,ADC00065,registration,2026-03-30 19:59:05,1
CE000007793,U0009362,CH04,ADC00092,registration,2026-03-30 16:08:39,1
CE000007794,U0009363,CH03,,registration,2026-01-04 08:57:46,1
CE000007795,U0009365,CH04,ADC00063,registration,2026-07-02 01:25:21,1
CE000007796,U0009365,CH04,ADC00063,activation,2026-07-02 02:48:21,1
CE000007797,U0009366,CH03,ADC00091,registration,2026-08-18 10:24:39,1
CE000007798,U0009368,CH03,ADC00016,registration,2026-01-23 07:40:39,1
CE000007799,U0009368,CH03,ADC00016,activation,2026-01-23 08:09:39,1
CE000007800,U0009371,CH03,ADC00090,registration,2026-07-24 02:47:06,1
CE000007801,U0009371,CH03,ADC00090,activation,2026-07-23 23:05:06,1
CE000007802,U0009373,CH05,ADC00020,registration,2026-04-06 06:49:00,1
CE000007803,U0009373,CH05,ADC00020,activation,2026-04-06 08:33:00,1
CE000007804,U0009374,CH03,ADC00090,registration,2026-08-06 18:58:11,1
CE000007805,U0009374,CH03,ADC00090,activation,2026-08-06 20:16:11,1
CE000007806,U0009375,CH05,ADC00082,registration,2026-05-03 03:50:42,1
CE000007807,U0009375,CH05,ADC00082,activation,2026-05-03 00:10:42,1
CE000007808,U0009376,CH06,ADC00032,registration,2026-01-18 15:25:29,1
CE000007809,U0009383,CH06,ADC00010,registration,2026-06-21 00:14:43,1
CE000007810,U0009386,CH05,ADC00072,registration,2026-07-11 04:57:17,1
CE000007811,U0009386,CH05,ADC00072,activation,2026-07-11 02:31:17,1
CE000007812,U0009388,CH03,ADC00075,registration,2026-03-30 02:24:33,1
CE000007813,U0009392,CH04,ADC00054,registration,2026-01-29 16:19:28,1
CE000007814,U0009393,CH03,ADC00071,registration,2026-03-21 07:03:06,1
CE000007815,U0009393,CH03,ADC00071,activation,2026-03-21 11:58:06,1
CE000007816,U0009394,CH05,ADC00080,registration,2026-05-13 14:27:37,1
CE000007817,U0009394,CH05,ADC00080,activation,2026-05-13 18:38:37,1
CE000007818,U0009396,CH03,ADC00075,registration,2026-05-19 16:36:48,1
CE000007819,U0009396,CH03,ADC00075,activation,2026-05-19 18:24:48,1
CE000007820,U0009403,CH05,ADC00072,registration,2026-06-01 20:21:57,1
CE000007821,U0009403,CH05,ADC00072,activation,2026-06-01 23:31:57,1
CE000007822,U0009404,CH03,ADC00016,registration,2026-03-24 06:13:36,1
CE000007823,U0009404,CH03,ADC00016,activation,2026-03-24 04:26:36,1
CE000007824,U0009406,CH03,ADC00091,registration,2026-08-11 23:04:17,1
CE000007825,U0009407,CH06,ADC00079,registration,2026-02-06 13:48:23,1
CE000007826,U0009407,CH06,ADC00079,activation,2026-02-06 16:59:23,1
CE000007827,U0009412,CH03,ADC00048,registration,2026-02-08 18:52:31,1
CE000007828,U0009412,CH03,ADC00048,activation,2026-02-08 22:21:31,1
CE000007829,U0009413,CH04,ADC00023,registration,2026-06-15 08:54:05,1
CE000007830,U0009413,CH04,ADC00023,activation,2026-06-15 07:52:05,1
CE000007831,U0009418,CH03,ADC00091,registration,2026-08-24 21:17:24,1
CE000007832,U0009419,CH04,ADC00058,registration,2026-07-23 20:49:36,1
CE000007833,U0009419,CH04,ADC00058,activation,2026-07-23 22:50:36,1
CE000007834,U0009420,CH04,ADC00052,registration,2026-03-26 08:34:25,1
CE000007835,U0009421,CH03,ADC00075,registration,2026-04-29 11:28:49,1
CE000007836,U0009425,CH05,ADC00069,registration,2026-03-24 02:56:31,1
CE000007837,U0009425,CH05,ADC00069,activation,2026-03-24 04:20:31,1
CE000007838,U0009426,CH06,ADC00036,registration,2026-07-30 11:02:05,1
CE000007839,U0009427,CH04,ADC00057,registration,2026-05-10 08:31:35,1
CE000007840,U0009427,CH04,ADC00057,activation,2026-05-10 10:19:35,1
CE000007841,U0009431,CH03,ADC00071,registration,2026-02-07 06:58:44,1
CE000007842,U0009431,CH03,ADC00071,activation,2026-02-07 08:08:44,1
CE000007843,U0009432,CH04,ADC00056,registration,2026-04-14 21:55:27,1
CE000007844,U0009432,CH04,ADC00056,activation,2026-04-15 02:19:27,1
CE000007845,U0009433,CH04,ADC00013,registration,2026-05-06 13:51:06,1
CE000007846,U0009433,CH04,ADC00013,activation,2026-05-06 10:25:06,1
CE000007847,U0009434,CH06,ADC00010,registration,2026-05-30 00:36:13,1
CE000007848,U0009438,CH03,ADC00016,registration,2026-02-25 03:40:45,1
CE000007849,U0009440,CH04,ADC00058,registration,2026-06-25 16:50:26,1
CE000007850,U0009440,CH04,ADC00058,activation,2026-06-25 16:17:26,1
CE000007851,U0009442,CH04,ADC00078,registration,2026-06-11 13:56:02,1
CE000007852,U0009442,CH04,ADC00078,activation,2026-06-11 17:33:02,1
CE000007853,U0009445,CH04,ADC00033,registration,2026-06-14 23:07:43,1
CE000007854,U0009445,CH04,ADC00033,activation,2026-06-14 21:40:43,1
CE000007855,U0009446,CH05,ADC00045,registration,2026-06-10 04:11:06,1
CE000007856,U0009446,CH05,ADC00045,activation,2026-06-09 22:49:06,1
CE000007857,U0009447,CH03,ADC00034,registration,2026-03-13 16:59:20,1
CE000007858,U0009448,CH06,ADC00032,registration,2026-02-18 23:50:17,1
CE000007859,U0009450,CH03,ADC00034,registration,2026-03-05 04:50:50,1
CE000007860,U0009451,CH04,ADC00041,registration,2026-07-18 21:19:49,1
CE000007861,U0009452,CH04,ADC00077,registration,2026-04-05 05:50:41,1
CE000007862,U0009454,CH06,ADC00005,registration,2026-04-15 01:39:54,1
CE000007863,U0009455,CH04,ADC00056,registration,2026-03-22 08:08:31,1
CE000007864,U0009455,CH04,ADC00056,activation,2026-03-22 09:43:31,1
CE000007865,U0009458,CH03,ADC00034,registration,2026-03-15 14:55:51,1
CE000007866,U0009458,CH03,ADC00034,activation,2026-03-15 16:54:51,1
CE000007867,U0009461,CH05,ADC00029,registration,2026-07-18 07:11:09,1
CE000007868,U0009461,CH05,ADC00029,activation,2026-07-18 06:25:09,1
CE000007869,U0009463,CH05,ADC00098,registration,2026-05-28 21:51:19,1
CE000007870,U0009464,CH03,ADC00008,registration,2026-02-15 09:23:01,1
CE000007871,U0009464,CH03,ADC00008,activation,2026-02-15 10:09:01,1
CE000007872,U0009474,CH03,ADC00089,registration,2026-05-21 18:00:35,1
CE000007873,U0009474,CH03,ADC00089,activation,2026-05-21 21:22:35,1
CE000007874,U0009477,CH04,ADC00054,registration,2026-02-08 09:49:16,1
CE000007875,U0009477,CH04,ADC00054,activation,2026-02-08 06:26:16,1
CE000007876,U0009478,CH05,ADC00059,registration,2026-08-10 06:21:24,1
CE000007877,U0009478,CH05,ADC00059,activation,2026-08-10 06:42:24,1
CE000007878,U0009479,CH05,ADC00059,registration,2026-07-05 06:47:00,1
CE000007879,U0009479,CH05,ADC00059,activation,2026-07-05 05:36:00,1
CE000007880,U0009482,CH05,ADC00045,registration,2026-06-02 10:12:10,1
CE000007881,U0009488,CH05,ADC00020,registration,2026-04-28 19:53:02,1
CE000007882,U0009488,CH05,ADC00020,activation,2026-04-28 21:21:02,1
CE000007883,U0009494,CH04,ADC00084,registration,2026-03-10 22:06:32,1
CE000007884,U0009494,CH04,ADC00084,activation,2026-03-10 21:55:32,1
CE000007885,U0009497,CH04,ADC00092,registration,2026-04-11 09:50:58,1
CE000007886,U0009497,CH04,ADC00092,activation,2026-04-11 08:56:58,1
CE000007887,U0009500,CH03,ADC00016,registration,2026-02-08 02:46:47,1
CE000007888,U0009500,CH03,ADC00016,activation,2026-02-07 22:05:47,1
CE000007889,U0009501,CH03,ADC00086,registration,2026-02-21 19:29:21,1
CE000007890,U0009501,CH03,ADC00086,activation,2026-02-21 20:26:21,1
CE000007891,U0009502,CH06,ADC00010,registration,2026-06-26 14:37:47,1
CE000007892,U0009503,CH03,ADC00100,registration,2026-02-21 04:09:07,1
CE000007893,U0009503,CH03,ADC00100,activation,2026-02-21 03:33:07,1
CE000007894,U0009508,CH03,ADC00085,registration,2026-03-13 02:55:33,1
CE000007895,U0009509,CH03,ADC00030,registration,2026-04-18 09:31:35,1
CE000007896,U0009509,CH03,ADC00030,activation,2026-04-18 09:39:35,1
CE000007897,U0009511,CH06,ADC00049,registration,2026-06-23 08:00:35,1
CE000007898,U0009512,CH03,ADC00019,registration,2026-07-13 01:37:01,1
CE000007899,U0009513,CH05,ADC00097,registration,2026-03-17 03:10:55,1
CE000007900,U0009515,CH04,ADC00037,registration,2026-05-03 07:10:23,1
CE000007901,U0009515,CH04,ADC00037,activation,2026-05-03 09:35:23,1
CE000007902,U0009520,CH04,ADC00038,registration,2026-07-03 18:01:50,1
CE000007903,U0009521,CH03,ADC00016,registration,2026-03-21 05:41:18,1
CE000007904,U0009525,CH05,ADC00042,registration,2026-03-13 22:57:21,1
CE000007905,U0009527,CH03,ADC00091,registration,2026-08-21 03:22:00,1
CE000007906,U0009527,CH03,ADC00091,activation,2026-08-21 02:18:00,1
CE000007907,U0009529,CH06,ADC00010,registration,2026-05-31 12:28:34,1
CE000007908,U0009529,CH06,ADC00010,activation,2026-05-31 15:46:34,1
CE000007909,U0009531,CH04,ADC00054,registration,2026-01-02 20:14:00,1
CE000007910,U0009531,CH04,ADC00054,activation,2026-01-02 15:18:00,1
CE000007911,U0009533,CH06,ADC00049,registration,2026-04-19 16:44:37,1
CE000007912,U0009533,CH06,ADC00049,activation,2026-04-19 20:36:37,1
CE000007913,U0009537,CH05,ADC00069,registration,2026-05-06 02:06:22,1
CE000007914,U0009537,CH05,ADC00069,activation,2026-05-06 04:56:22,1
CE000007915,U0009538,CH03,ADC00095,registration,2026-07-01 19:53:43,1
CE000007916,U0009538,CH03,ADC00095,activation,2026-07-01 18:04:43,1
CE000007917,U0009540,CH03,ADC00100,registration,2026-02-13 12:40:56,1
CE000007918,U0009540,CH03,ADC00100,activation,2026-02-13 11:44:56,1
CE000007919,U0009541,CH03,ADC00091,registration,2026-07-19 16:40:24,1
CE000007920,U0009541,CH03,ADC00091,activation,2026-07-19 17:54:24,1
CE000007921,U0009542,CH03,ADC00100,registration,2026-03-16 14:18:57,1
CE000007922,U0009542,CH03,ADC00100,activation,2026-03-16 14:21:57,1
CE000007923,U0009544,CH04,ADC00002,registration,2026-03-14 04:53:41,1
CE000007924,U0009547,CH05,ADC00006,registration,2026-05-03 17:15:07,1
CE000007925,U0009547,CH05,ADC00006,activation,2026-05-03 14:57:07,1
CE000007926,U0009549,CH04,ADC00001,registration,2026-06-15 06:46:56,1
CE000007927,U0009549,CH04,ADC00001,activation,2026-06-15 09:01:56,1
CE000007928,U0009550,CH06,ADC00040,registration,2026-05-30 06:09:31,1
CE000007929,U0009550,CH06,ADC00040,activation,2026-05-30 07:48:31,1
CE000007930,U0009551,CH03,ADC00026,registration,2026-06-28 16:10:00,1
CE000007931,U0009551,CH03,ADC00026,activation,2026-06-28 21:49:00,1
CE000007932,U0009555,CH03,ADC00091,registration,2026-08-20 11:39:37,1
CE000007933,U0009555,CH03,ADC00091,activation,2026-08-20 06:53:37,1
CE000007934,U0009557,CH03,ADC00085,registration,2026-03-10 11:52:22,1
CE000007935,U0009562,CH06,ADC00049,registration,2026-07-08 07:19:32,1
CE000007936,U0009562,CH06,ADC00049,activation,2026-07-08 04:50:32,1
CE000007937,U0009563,CH06,ADC00094,registration,2026-02-11 12:12:06,1
CE000007938,U0009565,CH06,ADC00010,registration,2026-07-21 22:27:27,1
CE000007939,U0009568,CH04,ADC00070,registration,2026-04-24 07:03:12,1
CE000007940,U0009568,CH04,ADC00070,activation,2026-04-24 04:47:12,1
CE000007941,U0009569,CH04,ADC00087,registration,2026-02-19 01:24:47,1
CE000007942,U0009570,CH05,ADC00072,registration,2026-06-22 17:57:27,1
CE000007943,U0009570,CH05,ADC00072,activation,2026-06-22 21:26:27,1
CE000007944,U0009574,CH04,ADC00015,registration,2026-01-20 09:13:46,1
CE000007945,U0009575,CH06,,registration,2026-01-07 03:38:02,1
CE000007946,U0009575,CH06,,activation,2026-01-07 05:05:02,1
CE000007947,U0009577,CH04,ADC00027,registration,2026-07-21 17:52:56,1
CE000007948,U0009577,CH04,ADC00027,activation,2026-07-21 17:11:56,1
CE000007949,U0009580,CH03,ADC00019,registration,2026-07-18 03:57:02,1
CE000007950,U0009582,CH06,ADC00096,registration,2026-04-17 14:59:31,1
CE000007951,U0009583,CH05,ADC00082,registration,2026-04-03 16:56:46,1
CE000007952,U0009590,CH03,ADC00030,registration,2026-04-15 01:33:46,1
CE000007953,U0009591,CH04,ADC00054,registration,2026-01-26 10:16:55,1
CE000007954,U0009592,CH05,ADC00042,registration,2026-03-03 16:53:25,1
CE000007955,U0009592,CH05,ADC00042,activation,2026-03-03 13:50:25,1
CE000007956,U0009594,CH04,ADC00015,registration,2026-02-23 21:23:18,1
CE000007957,U0009594,CH04,ADC00015,activation,2026-02-24 01:26:18,1
CE000007958,U0009601,CH06,ADC00010,registration,2026-06-24 23:57:28,1
CE000007959,U0009602,CH04,ADC00054,registration,2026-01-09 13:04:13,1
CE000007960,U0009608,CH05,ADC00047,registration,2026-01-10 01:16:02,1
CE000007961,U0009608,CH05,ADC00047,activation,2026-01-10 05:13:02,1
CE000007962,U0009609,CH05,ADC00072,registration,2026-07-02 22:41:38,1
CE000007963,U0009609,CH05,ADC00072,activation,2026-07-03 03:02:38,1
CE000007964,U0009611,CH04,ADC00015,registration,2026-02-14 13:51:44,1
CE000007965,U0009611,CH04,ADC00015,activation,2026-02-14 10:59:44,1
CE000007966,U0009614,CH03,ADC00085,registration,2026-01-07 03:49:47,1
CE000007967,U0009614,CH03,ADC00085,activation,2026-01-07 02:50:47,1
CE000007968,U0009615,CH03,ADC00008,registration,2026-03-10 11:48:20,1
CE000007969,U0009615,CH03,ADC00008,activation,2026-03-10 11:21:20,1
CE000007970,U0009616,CH04,ADC00014,registration,2026-04-08 20:49:41,1
CE000007971,U0009616,CH04,ADC00014,activation,2026-04-08 21:38:41,1
CE000007972,U0009618,CH05,ADC00021,registration,2026-05-12 11:54:27,1
CE000007973,U0009618,CH05,ADC00021,activation,2026-05-12 10:45:27,1
CE000007974,U0009619,CH04,ADC00037,registration,2026-05-19 21:22:12,1
CE000007975,U0009619,CH04,ADC00037,activation,2026-05-19 23:36:12,1
CE000007976,U0009620,CH06,ADC00049,registration,2026-05-14 01:53:51,1
CE000007977,U0009620,CH06,ADC00049,activation,2026-05-14 06:50:51,1
CE000007978,U0009621,CH03,ADC00100,registration,2026-03-28 15:33:55,1
CE000007979,U0009621,CH03,ADC00100,activation,2026-03-28 18:40:55,1
CE000007980,U0009622,CH06,ADC00025,registration,2026-06-25 04:11:11,1
CE000007981,U0009622,CH06,ADC00025,activation,2026-06-25 06:27:11,1
CE000007982,U0009623,CH03,ADC00095,registration,2026-07-01 04:39:01,1
CE000007983,U0009623,CH03,ADC00095,activation,2026-07-01 05:49:01,1
CE000007984,U0009624,CH05,ADC00059,registration,2026-07-15 02:53:21,1
CE000007985,U0009624,CH05,ADC00059,activation,2026-07-15 05:14:21,1
CE000007986,U0009627,CH03,ADC00091,registration,2026-06-21 14:02:26,1
CE000007987,U0009629,CH03,ADC00088,registration,2026-05-09 17:23:06,1
CE000007988,U0009630,CH04,ADC00058,registration,2026-08-17 07:41:24,1
CE000007989,U0009630,CH04,ADC00058,activation,2026-08-17 03:29:24,1
CE000007990,U0009631,CH04,ADC00012,registration,2026-03-09 10:43:12,1
CE000007991,U0009631,CH04,ADC00012,activation,2026-03-09 11:17:12,1
CE000007992,U0009632,CH03,ADC00090,registration,2026-08-03 07:41:54,1
CE000007993,U0009632,CH03,ADC00090,activation,2026-08-03 08:22:54,1
CE000007994,U0009633,CH03,ADC00071,registration,2026-03-25 10:06:17,1
CE000007995,U0009634,CH03,ADC00071,registration,2026-03-21 11:44:51,1
CE000007996,U0009634,CH03,ADC00071,activation,2026-03-21 13:34:51,1
CE000007997,U0009637,CH03,ADC00089,registration,2026-05-13 10:15:51,1
CE000007998,U0009637,CH03,ADC00089,activation,2026-05-13 10:14:51,1
CE000007999,U0009638,CH04,ADC00077,registration,2026-04-26 18:50:58,1
CE000008000,U0009638,CH04,ADC00077,activation,2026-04-26 19:20:58,1
CE000008001,U0009639,CH05,ADC00097,registration,2026-03-27 10:08:26,1
CE000008002,U0009639,CH05,ADC00097,activation,2026-03-27 14:58:26,1
CE000008003,U0009640,CH03,ADC00091,registration,2026-08-06 16:04:36,1
CE000008004,U0009640,CH03,ADC00091,activation,2026-08-06 13:39:36,1
CE000008005,U0009641,CH03,ADC00016,registration,2026-04-21 06:38:48,1
CE000008006,U0009641,CH03,ADC00016,activation,2026-04-21 12:30:48,1
CE000008007,U0009642,CH05,ADC00098,registration,2026-06-11 23:12:53,1
CE000008008,U0009642,CH05,ADC00098,activation,2026-06-11 22:58:53,1
CE000008009,U0009644,CH06,ADC00079,registration,2026-03-01 02:24:05,1
CE000008010,U0009646,CH03,ADC00089,registration,2026-05-09 11:39:10,1
CE000008011,U0009646,CH03,ADC00089,activation,2026-05-09 08:37:10,1
CE000008012,U0009652,CH03,ADC00016,registration,2026-02-08 08:01:42,1
CE000008013,U0009655,CH04,ADC00057,registration,2026-06-17 16:41:25,1
CE000008014,U0009660,CH05,ADC00082,registration,2026-03-16 16:37:34,1
CE000008015,U0009660,CH05,ADC00082,activation,2026-03-16 13:54:34,1
CE000008016,U0009662,CH04,ADC00063,registration,2026-07-17 18:36:24,1
CE000008017,U0009662,CH04,ADC00063,activation,2026-07-17 16:54:24,1
CE000008018,U0009664,CH04,ADC00099,registration,2026-04-24 16:44:41,1
CE000008019,U0009664,CH04,ADC00099,activation,2026-04-24 17:33:41,1
CE000008020,U0009666,CH05,ADC00021,registration,2026-05-25 06:47:12,1
CE000008021,U0009666,CH05,ADC00021,activation,2026-05-25 05:24:12,1
CE000008022,U0009668,CH04,ADC00023,registration,2026-07-10 04:36:26,1
CE000008023,U0009668,CH04,ADC00023,activation,2026-07-10 03:37:26,1
CE000008024,U0009669,CH03,ADC00048,registration,2026-03-16 20:36:03,1
CE000008025,U0009669,CH03,ADC00048,activation,2026-03-16 18:19:03,1
CE000008026,U0009670,CH03,ADC00091,registration,2026-08-17 04:18:48,1
CE000008027,U0009670,CH03,ADC00091,activation,2026-08-17 05:38:48,1
CE000008028,U0009672,CH05,ADC00047,registration,2026-01-20 16:18:35,1
CE000008029,U0009672,CH05,ADC00047,activation,2026-01-20 15:43:35,1
CE000008030,U0009677,CH03,ADC00100,registration,2026-01-13 13:57:14,1
CE000008031,U0009677,CH03,ADC00100,activation,2026-01-13 13:28:14,1
CE000008032,U0009681,CH05,ADC00076,registration,2026-02-09 23:29:36,1
CE000008033,U0009682,CH05,ADC00059,registration,2026-07-15 10:26:03,1
CE000008034,U0009682,CH05,ADC00059,activation,2026-07-15 13:04:03,1
CE000008035,U0009683,CH03,ADC00035,registration,2026-04-09 00:26:54,1
CE000008036,U0009683,CH03,ADC00035,activation,2026-04-09 02:22:54,1
CE000008037,U0009687,CH05,ADC00045,registration,2026-05-27 02:20:52,1
CE000008038,U0009688,CH06,ADC00079,registration,2026-01-27 14:38:34,1
CE000008039,U0009688,CH06,ADC00079,activation,2026-01-27 16:34:34,1
CE000008040,U0009690,CH05,ADC00046,registration,2026-06-17 16:08:22,1
CE000008041,U0009691,CH05,ADC00069,registration,2026-05-03 18:32:19,1
CE000008042,U0009691,CH05,ADC00069,activation,2026-05-03 21:04:19,1
CE000008043,U0009693,CH06,ADC00010,registration,2026-06-05 19:42:57,1
CE000008044,U0009693,CH06,ADC00010,activation,2026-06-06 00:20:57,1
CE000008045,U0009695,CH03,ADC00091,registration,2026-08-18 02:32:36,1
CE000008046,U0009695,CH03,ADC00091,activation,2026-08-18 04:44:36,1
CE000008047,U0009696,CH04,ADC00058,registration,2026-08-25 13:38:25,1
CE000008048,U0009697,CH04,ADC00052,registration,2026-03-09 23:37:45,1
CE000008049,U0009699,CH05,ADC00009,registration,2026-04-07 15:24:27,1
CE000008050,U0009699,CH05,ADC00009,activation,2026-04-07 16:19:27,1
CE000008051,U0009703,CH05,ADC00097,registration,2026-03-13 18:01:45,1
CE000008052,U0009703,CH05,ADC00097,activation,2026-03-13 17:15:45,1
CE000008053,U0009704,CH03,ADC00030,registration,2026-04-13 19:52:11,1
CE000008054,U0009704,CH03,ADC00030,activation,2026-04-13 21:16:11,1
CE000008055,U0009705,CH06,ADC00093,registration,2026-08-17 13:50:17,1
CE000008056,U0009707,CH03,,registration,2026-01-02 16:19:27,1
CE000008057,U0009707,CH03,,activation,2026-01-02 13:29:27,1
CE000008058,U0009708,CH05,ADC00044,registration,2026-04-22 16:56:49,1
CE000008059,U0009708,CH05,ADC00044,activation,2026-04-22 19:04:49,1
CE000008060,U0009710,CH03,ADC00016,registration,2026-03-19 07:46:57,1
CE000008061,U0009710,CH03,ADC00016,activation,2026-03-19 08:34:57,1
CE000008062,U0009713,CH03,ADC00061,registration,2026-05-04 14:10:13,1
CE000008063,U0009713,CH03,ADC00061,activation,2026-05-04 13:08:13,1
CE000008064,U0009714,CH06,ADC00010,registration,2026-07-24 00:12:16,1
CE000008065,U0009714,CH06,ADC00010,activation,2026-07-24 00:42:16,1
